split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
validation,141,1150,883200,19359,2787696,3670896
validation,142,1190,913920,20141,2900304,3814224
validation,143,1071,822528,17660,2543040,3365568
validation,144,1388,1065984,24350,3506400,4572384
validation,145,1184,909312,20019,2882736,3792048
validation,146,1328,1019904,23017,3314448,4334352
validation,147,1124,863232,18826,2710944,3574176
validation,148,1169,897792,19721,2839824,3737616
validation,149,1109,851712,18483,2661552,3513264
validation,150,1110,852480,18505,2664720,3517200
validation,151,1046,803328,17155,2470320,3273648
validation,152,1592,1222656,28528,4108032,5330688
validation,153,1177,903936,19879,2862576,3766512
validation,154,1194,916992,20224,2912256,3829248
validation,155,1001,768768,16267,2342448,3111216
validation,156,1172,900096,19780,2848320,3748416
validation,157,1340,1029120,23274,3351456,4380576
validation,158,1138,873984,19139,2756016,3630000
validation,159,1044,801792,17116,2464704,3266496
validation,160,1059,813312,17414,2507616,3320928
validation,161,1101,845568,18304,2635776,3481344
validation,162,1082,830976,17891,2576304,3407280
validation,163,1089,836352,18041,2597904,3434256
validation,164,1141,876288,19193,2763792,3640080
test,0,1282,984576,22096,3181824,4166400
test,1,1135,871680,19085,2748240,3619920
test,2,1269,974592,21853,3146832,4121424
test,3,1100,844800,18282,2632608,3477408
test,4,1269,974592,21853,3146832,4121424
test,5,1412,1084416,24797,3570768,4655184
test,6,1200,921600,20349,2930256,3851856
test,7,1058,812544,17394,2504736,3317280
test,8,1243,954624,21293,3066192,4020816
test,9,1164,893952,19624,2825856,3719808
test,10,1418,1089024,24913,3587472,4676496
test,11,1141,876288,19193,2763792,3640080
test,12,1350,1036800,23493,3382992,4419792
test,13,1272,976896,21909,3154896,4131792
test,14,1321,1014528,22871,3293424,4307952
test,15,1441,1106688,25373,3653712,4760400
test,16,1127,865536,18896,2721024,3586560
test,17,1259,966912,21666,3119904,4086816
test,18,1111,853248,18528,2668032,3521280
test,19,1062,815616,17475,2516400,3332016
test,20,1473,1131264,26054,3751776,4883040
test,21,1042,800256,17077,2459088,3259344
test,22,1387,1065216,24331,3503664,4568880
test,23,1211,930048,20582,2963808,3893856
test,24,1286,987648,22172,3192768,4180416
test,25,1067,819456,17577,2531088,3350544
test,26,1256,964608,21595,3109680,4074288
test,27,1405,1079040,24663,3551472,4630512
test,28,1221,937728,20799,2995056,3932784
test,29,1224,940032,20865,3004560,3944592
test,30,1129,867072,18943,2727792,3594864
test,31,1245,956160,21339,3072816,4028976
test,32,3033,2329344,58590,8436960,10766304
test,33,979,751872,15765,2270160,3022032
test,34,1172,900096,19780,2848320,3748416
test,35,1176,903168,19859,2859696,3762864
test,36,1240,952320,21224,3056256,4008576
test,37,1185,910080,20040,2885760,3795840
test,38,1013,777984,16533,2380752,3158736
test,39,1062,815616,17475,2516400,3332016
test,40,946,726528,15054,2167776,2894304
test,41,1111,853248,18528,2668032,3521280
test,42,1193,916224,20203,2909232,3825456
test,43,1553,1192704,27715,3990960,5183664
test,44,1141,876288,19193,2763792,3640080
test,45,1163,893184,19605,2823120,3716304
test,46,1452,1115136,25602,3686688,4801824
test,47,1091,837888,18085,2604240,3442128
test,48,1334,1024512,23145,3332880,4357392
test,49,1158,889344,19510,2809440,3698784
test,50,1056,811008,17354,2498976,3309984
test,51,1089,836352,18041,2597904,3434256
test,52,1103,847104,18348,2642112,3489216
test,53,1183,908544,19999,2879856,3788400
test,54,1069,820992,17618,2536992,3357984
test,55,1707,1310976,30918,4452192,5763168
test,56,1180,906240,19939,2871216,3777456
test,57,1349,1036032,23471,3379824,4415856
test,58,1285,986880,22153,3190032,4176912
test,59,1144,878592,19248,2771712,3650304
test,60,1242,953856,21270,3062880,4016736
test,61,1358,1042944,23671,3408624,4451568
test,62,1327,1019136,22996,3311424,4330560
test,63,1262,969216,21726,3128544,4097760
test,64,1404,1078272,24645,3548880,4627152
test,65,1237,950016,21156,3046464,3996480
test,66,1019,782592,16643,2396592,3179184
test,67,923,708864,14589,2100816,2809680
test,68,1218,935424,20734,2985696,3921120
test,69,1306,1003008,22564,3249216,4252224
test,70,1061,814848,17454,2513376,3328224
test,71,1374,1055232,24037,3461328,4516560
test,72,1124,863232,18826,2710944,3574176
test,73,1174,901632,19820,2854080,3755712
test,74,974,748032,15654,2254176,3002208
test,75,1336,1026048,23188,3339072,4365120
test,76,1140,875520,19175,2761200,3636720
test,77,1211,930048,20582,2963808,3893856
test,78,1095,840960,18172,2616768,3457728
test,79,1160,890880,19548,2814912,3705792
test,80,1325,1017600,22954,3305376,4322976
test,81,1257,965376,21619,3113136,4078512
test,82,1134,870912,19061,2744784,3615696
test,83,1136,872448,19103,2750832,3623280
test,84,1230,944640,20998,3023712,3968352
test,85,1363,1046784,23784,3424896,4471680
test,86,1092,838656,18106,2607264,3445920
test,87,1102,846336,18326,2638944,3485280
test,88,1212,930816,20604,2966976,3897792
test,89,1164,893952,19624,2825856,3719808
test,90,1127,865536,18896,2721024,3586560
test,91,1174,901632,19820,2854080,3755712
test,92,1048,804864,17194,2475936,3280800
test,93,1330,1021440,23059,3320496,4341936
test,94,1065,817920,17536,2525184,3343104
test,95,1725,1324800,31309,4508496,5833296
test,96,1453,1115904,25623,3689712,4805616
test,97,968,743424,15523,2235312,2978736
test,98,1279,982272,22039,3173616,4155888
test,99,1366,1049088,23853,3434832,4483920
test,100,1245,956160,21339,3072816,4028976
test,101,1043,801024,17096,2461824,3262848
test,102,1070,821760,17639,2540016,3361776
test,103,1287,988416,22191,3195504,4183920
test,104,1009,774912,16456,2369664,3144576
test,105,1250,960000,21455,3089520,4049520
test,106,1071,822528,17660,2543040,3365568
test,107,1144,878592,19248,2771712,3650304
test,108,1345,1032960,23383,3367152,4400112
test,109,1004,771072,16338,2352672,3123744
test,110,1143,877824,19230,2769120,3646944
test,111,1233,946944,21066,3033504,3980448
test,112,1425,1094400,25050,3607200,4701600
test,113,1215,933120,20668,2976192,3909312
test,114,1046,803328,17155,2470320,3273648
test,115,1099,844032,18260,2629440,3473472
test,116,988,758784,15968,2299392,3058176
test,117,979,751872,15765,2270160,3022032
test,118,1091,837888,18085,2604240,3442128
test,119,1168,897024,19702,2837088,3734112
test,120,1226,941568,20909,3010896,3952464
test,121,1170,898560,19741,2842704,3741264
test,122,1105,848640,18393,2648592,3497232
test,123,1071,822528,17660,2543040,3365568
test,124,1393,1069824,24440,3519360,4589184
test,125,1352,1038336,23537,3389328,4427664
test,126,1030,791040,16847,2425968,3217008
test,127,1245,956160,21339,3072816,4028976
test,128,1275,979200,21964,3162816,4142016
test,129,1369,1051392,23921,3444624,4496016
test,130,1150,883200,19359,2787696,3670896
test,131,1136,872448,19103,2750832,3623280
test,132,1161,891648,19567,2817648,3709296
test,133,1257,965376,21619,3113136,4078512
test,134,1324,1016832,22933,3302352,4319184
test,135,1240,952320,21224,3056256,4008576
test,136,1337,1026816,23209,3342096,4368912
test,137,1321,1014528,22871,3293424,4307952
test,138,1255,963840,21572,3106368,4070208
test,139,1163,893184,19605,2823120,3716304
test,140,1263,969984,21744,3131136,4101120
test,141,1081,830208,17870,2573280,3403488
test,142,1033,793344,16904,2434176,3227520
test,143,1036,795648,16961,2442384,3238032
test,144,1133,870144,19037,2741328,3611472
test,145,1215,933120,20668,2976192,3909312
test,146,1079,828672,17828,2567232,3395904
test,147,1109,851712,18483,2661552,3513264
test,148,1335,1025280,23166,3335904,4361184
test,149,998,766464,16198,2332512,3098976
test,150,1127,865536,18896,2721024,3586560
test,151,1337,1026816,23209,3342096,4368912
test,152,1065,817920,17536,2525184,3343104
test,153,1402,1076736,24607,3543408,4620144
test,154,1339,1028352,23252,3348288,4376640
test,155,1226,941568,20909,3010896,3952464
test,156,1233,946944,21066,3033504,3980448
test,157,1375,1056000,24060,3464640,4520640
test,158,1023,785664,16716,2407104,3192768
test,159,1329,1020672,23038,3317472,4338144
test,160,1363,1046784,23784,3424896,4471680
test,161,1030,791040,16847,2425968,3217008
test,162,1394,1070592,24459,3522096,4592688
test,163,1382,1061376,24224,3488256,4549632
test,164,1039,797952,17019,2450736,3248688
test,165,1146,880128,19285,2777040,3657168
test,166,1043,801024,17096,2461824,3262848
test,167,1271,976128,21890,3152160,4128288
test,168,1180,906240,19939,2871216,3777456
test,169,960,737280,15350,2210400,2947680
test,170,1208,927744,20518,2954592,3882336
test,171,1397,1072896,24514,3530016,4602912
test,172,1178,904704,19899,2865456,3770160
test,173,1328,1019904,23017,3314448,4334352
test,174,1155,887040,19453,2801232,3688272
test,175,1301,999168,22464,3234816,4233984
test,176,1139,874752,19157,2758608,3633360
test,177,1043,801024,17096,2461824,3262848
test,178,1237,950016,21156,3046464,3996480
test,179,1324,1016832,22933,3302352,4319184
test,180,1120,860160,18734,2697696,3557856
test,181,1150,883200,19359,2787696,3670896
test,182,1266,972288,21799,3139056,4111344
test,183,1342,1030656,23317,3357648,4388304
test,184,1289,989952,22230,3201120,4191072
test,185,1020,783360,16661,2399184,3182544
test,186,1186,910848,20060,2888640,3799488
test,187,1032,792576,16885,2431440,3224016
test,188,1212,930816,20604,2966976,3897792
test,189,1168,897024,19702,2837088,3734112
test,190,1146,880128,19285,2777040,3657168
test,191,1223,939264,20843,3001392,3940656
test,192,1146,880128,19285,2777040,3657168
test,193,1229,943872,20976,3020544,3964416
test,194,1324,1016832,22933,3302352,4319184
test,195,1129,867072,18943,2727792,3594864
test,196,1237,950016,21156,3046464,3996480
test,197,1361,1045248,23739,3418416,4463664
test,198,1307,1003776,22584,3252096,4255872
test,199,987,758016,15945,2296080,3054096
test,200,1305,1002240,22544,3246336,4248576
test,201,1179,905472,19919,2868336,3773808
test,202,1209,928512,20539,2957616,3886128
test,203,1064,817152,17516,2522304,3339456
test,204,991,761088,16036,2309184,3070272
test,205,1239,951552,21202,3053088,4004640
test,206,1203,923904,20412,2939328,3863232
test,207,1211,930048,20582,2963808,3893856
test,208,1061,814848,17454,2513376,3328224
test,209,1163,893184,19605,2823120,3716304
test,210,1237,950016,21156,3046464,3996480
test,211,925,710400,14629,2106576,2816976
test,212,1284,986112,22134,3187296,4173408
test,213,1310,1006080,22645,3260880,4266960
test,214,1264,970752,21762,3133728,4104480
test,215,986,757248,15923,2292912,3050160
test,216,1296,995328,22366,3220704,4216032
test,217,1108,850944,18460,2658240,3509184
test,218,1247,957696,21385,3079440,4037136
test,219,1405,1079040,24663,3551472,4630512
test,220,1055,810240,17333,2495952,3306192
test,221,1051,807168,17254,2484576,3291744
test,222,947,727296,15075,2170800,2898096
test,223,1090,837120,18063,2601072,3438192
test,224,1141,876288,19193,2763792,3640080
test,225,1108,850944,18460,2658240,3509184
test,226,1096,841728,18194,2619936,3461664
test,227,1194,916992,20224,2912256,3829248
test,228,1263,969984,21744,3131136,4101120
test,229,1093,839424,18128,2610432,3449856
test,230,1073,824064,17702,2549088,3373152
test,231,1305,1002240,22544,3246336,4248576
test,232,999,767232,16221,2335824,3103056
test,233,1034,794112,16923,2436912,3231024
test,234,1024,786432,16735,2409840,3196272
test,235,1101,845568,18304,2635776,3481344
test,236,1093,839424,18128,2610432,3449856
test,237,1381,1060608,24201,3484944,4545552
test,238,1358,1042944,23671,3408624,4451568
test,239,1296,995328,22366,3220704,4216032
test,240,1216,933888,20690,2979360,3913248
test,241,1230,944640,20998,3023712,3968352
test,242,1242,953856,21270,3062880,4016736
test,243,1176,903168,19859,2859696,3762864
test,244,966,741888,15479,2228976,2970864
test,245,3155,2423040,61139,8804016,11227056
test,246,1034,794112,16923,2436912,3231024
test,247,1318,1012224,22809,3284496,4296720
test,248,1120,860160,18734,2697696,3557856
test,249,1057,811776,17374,2501856,3313632
test,250,1468,1127424,25944,3735936,4863360
test,251,2291,1759488,43112,6208128,7967616
test,252,1172,900096,19780,2848320,3748416
test,253,1293,993024,22307,3212208,4205232
test,254,1177,903936,19879,2862576,3766512
test,255,1278,981504,22020,3170880,4152384
test,256,2898,2225664,55797,8034768,10260432
test,257,1163,893184,19605,2823120,3716304
test,258,1211,930048,20582,2963808,3893856
test,259,1350,1036800,23493,3382992,4419792
test,260,1171,899328,19760,2845440,3744768
test,261,1220,936960,20777,2991888,3928848
test,262,1265,971520,21780,3136320,4107840
test,263,1050,806400,17234,2481696,3288096
test,264,1492,1145856,26481,3813264,4959120
test,265,1151,883968,19378,2790432,3674400
test,266,1152,884736,19396,2793024,3677760
test,267,1124,863232,18826,2710944,3574176
test,268,1331,1022208,23081,3323664,4345872
test,269,1049,805632,17214,2478816,3284448
test,270,1124,863232,18826,2710944,3574176
test,271,1361,1045248,23739,3418416,4463664
test,272,1195,917760,20245,2915280,3833040
test,273,1227,942336,20932,3014208,3956544
test,274,1197,919296,20286,2921184,3840480
test,275,1377,1057536,24107,3471408,4528944
test,276,1150,883200,19359,2787696,3670896
test,277,1034,794112,16923,2436912,3231024
test,278,1170,898560,19741,2842704,3741264
test,279,1124,863232,18826,2710944,3574176
test,280,1209,928512,20539,2957616,3886128
test,281,1162,892416,19586,2820384,3712800
test,282,1172,900096,19780,2848320,3748416
test,283,1060,814080,17434,2510496,3324576
test,284,1277,980736,22002,3168288,4149024
test,285,1111,853248,18528,2668032,3521280
test,286,1466,1125888,25901,3729744,4855632
test,287,1180,906240,19939,2871216,3777456
test,288,1310,1006080,22645,3260880,4266960
test,289,997,765696,16174,2329056,3094752
test,290,1212,930816,20604,2966976,3897792
test,291,1136,872448,19103,2750832,3623280
test,292,1196,918528,20265,2918160,3836688
test,293,1137,873216,19121,2753424,3626640
test,294,1330,1021440,23059,3320496,4341936
test,295,1304,1001472,22524,3243456,4244928
test,296,1538,1181184,27421,3948624,5129808
test,297,1040,798720,17038,2453472,3252192
test,298,1299,997632,22425,3229200,4226832
test,299,1267,973056,21817,3141648,4114704
test,300,1116,857088,18642,2684448,3541536
test,301,1030,791040,16847,2425968,3217008
test,302,1245,956160,21339,3072816,4028976
test,303,1037,796416,16981,2445264,3241680
test,304,1451,1114368,25581,3683664,4798032
test,305,1097,842496,18216,2623104,3465600
test,306,1338,1027584,23231,3345264,4372848
test,307,1300,998400,22445,3232080,4230480
test,308,1264,970752,21762,3133728,4104480
test,309,1095,840960,18172,2616768,3457728
test,310,1240,952320,21224,3056256,4008576
test,311,1421,1091328,24971,3595824,4687152
test,312,1346,1033728,23405,3370320,4404048
test,313,1314,1009152,22726,3272544,4281696
test,314,1219,936192,20755,2988720,3924912
test,315,1292,992256,22288,3209472,4201728
test,316,1865,1432320,34251,4932144,6364464
test,317,991,761088,16036,2309184,3070272
test,318,1189,913152,20121,2897424,3810576
test,319,1300,998400,22445,3232080,4230480
test,320,1236,949248,21133,3043152,3992400
test,321,1360,1044480,23716,3415104,4459584
test,322,1230,944640,20998,3023712,3968352
test,323,1049,805632,17214,2478816,3284448
test,324,1160,890880,19548,2814912,3705792
test,325,1028,789504,16810,2420640,3210144
test,326,1097,842496,18216,2623104,3465600
test,327,1023,785664,16716,2407104,3192768
test,328,1301,999168,22464,3234816,4233984
test,329,1046,803328,17155,2470320,3273648
test,330,1147,880896,19303,2779632,3660528
test,331,1315,1009920,22747,3275568,4285488
test,332,1395,1071360,24477,3524688,4596048
test,333,1220,936960,20777,2991888,3928848
test,334,1079,828672,17828,2567232,3395904
