test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9343283582089552,0.9030303030303031,0.0022871408889542765,18,37
0.9194029850746268,0.9030303030303031,0.002278178485471811,13,38
0.9432835820895522,0.9030303030303031,0.0022829945407696626,22,39
0.9283582089552239,0.896969696969697,0.0022880176999675694,25,40
0.9164179104477612,0.9151515151515152,0.002300632533742421,23,41
0.9074626865671642,0.9212121212121213,0.002289911526352612,31,42
0.9343283582089552,0.896969696969697,0.002287303867624767,26,43
0.9343283582089552,0.896969696969697,0.002289189865340048,25,44
0.9044776119402985,0.896969696969697,0.0022978106541420096,20,45
0.8985074626865671,0.896969696969697,0.0022833817040742335,27,46
