test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9306875928487004,0.9347780386299478,0.00016008397115861624,22,37
0.9485558375342493,0.9462236252223828,0.0001587951602648251,22,38
0.9440084389597658,0.932255304442096,0.00015920828117415914,14,39
0.9382203972940125,0.9368916849267815,0.00015965277008293642,25,40
0.9243881905016926,0.9428454018193071,0.00015912920767556266,9,41
0.9368323965812159,0.9497361554024952,0.00015891159217942518,17,42
0.9450777003525568,0.9331162080862283,0.00016036225323701024,5,43
0.9364900667023146,0.9418460887293677,0.00015944005583671197,27,44
0.9576104960301344,0.9474723192640311,0.0001590512233436135,14,45
0.928268272326455,0.9391993022033278,0.0001587157600162344,17,46
