test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.5940625380297645,0.5944463739550161,0.0008977745064644126,27,37
0.6021103237354296,0.5990452760153311,0.0008936678452153269,28,38
0.5982981433088796,0.6366444292155332,0.0008984951285362951,31,39
0.5908580470685457,0.6138037324164051,0.0008980486023228504,29,40
0.6079582001379104,0.6150493245858236,0.0008965028031108817,25,41
0.5977549576722757,0.6409648060517579,0.0008973687290113338,27,42
0.5919848521402513,0.611184019580752,0.000896566845301558,28,43
0.5950479037295083,0.612392267517384,0.0008989870032254582,25,44
0.5962127299451125,0.6121773624051897,0.0008957371863875388,31,45
0.5815514418255048,0.6056411828691209,0.0008941161995207706,25,46
