test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6569975949777096,0.6222605569549392,0.0006426844949507637,21,37
0.6561269436157929,0.6518028612854561,0.0006414684009764297,22,38
0.64466003742462,0.6377778349923877,0.0006418346680540452,18,39
0.6578443528727533,0.6385162569581739,0.0006410145034242791,17,40
0.6584764184926076,0.634811882248703,0.000640701899692442,24,41
0.6219796819931218,0.6488566973965746,0.0006409127199794289,14,42
0.6703668416636777,0.6595602780835665,0.0006485664104430533,22,43
0.6568489478198506,0.6482328107713808,0.0006412573448066042,23,44
0.6619918898398063,0.6335777725473702,0.0006420006706017007,22,45
0.650440007950275,0.6474939412453525,0.000640524987563502,18,46
