Sup;Conf;Lift;Conv;Chi2;Lapl;Leve;Jacc;Cosi;Phi;MI;WRA;Entp;Gini;Cons;Ant
0.2060255629945222;0.9985250737463127;1.0148943372503507;10.935483870967989;11.5601073612215;0.9970588235294118;0.0030235799972513078;0.2093382807668522;0.4572681677221322;0.05931262625066912;51.4325577913011;0.0030235799972512948;0.0026557855739943736;5.582654672153797E-5;correct=True;average_syllables_per_word=(1.0 - 1.25]
0.1935483870967742;0.9984301412872841;1.014797848521502;10.27419354838702;10.554848957701697;0.9968701095461658;0.0028223352247069844;0.19666048237476808;0.44318448394614773;0.056675091749935555;53.0006997545282;0.002822335224706963;0.0024254656248887535;5.097191142464097E-5;correct=True;average_syllables_per_word=(1.25 - 1.415]
0.16402921485088254;0.9981481481481481;1.0145112325440193;8.709677419354687;8.300403877185603;0.996309963099631;0.0023462195433216204;0.16666666666666666;0.40793318194478445;0.050259230240238796;56.970376717802665;0.0023462195433216113;0.001901118908125679;4.008465236325642E-5;correct=True;percentage_monosyllabic_words=(0.857 - 1.25]  &  average_syllables_per_word=(1.0 - 1.25]
0.15642118076688982;0.9980582524271845;1.0144198631227122;8.306451612903317;7.746229740244695;0.9961315280464217;0.002223509316160416;0.15893630179344465;0.39834250687447526;0.04855247877759403;58.06313399707156;0.0022235093161604475;0.001770770387886464;3.740841179036142E-5;correct=True;percentage_polysyllabic_words=(0.0 - 0.044]  &  average_syllables_per_word=(1.0 - 1.25]
0.19902617163724892;0.9969512195121951;1.0132946821271491;5.290322580645152;8.836929714806093;0.9954407294832827;0.002611273633989747;0.20216383307573416;0.44907923724455306;0.051858138211120716;52.25869736867213;0.0026112736339897477;0.001866870750982505;4.267566504205164E-5;correct=True;average_sentence_length=(28.0 - 47.0]
0.19902617163724892;0.9969512195121951;1.0132946821271491;5.290322580645152;8.836929714806093;0.9954407294832827;0.002611273633989747;0.20216383307573416;0.44907923724455306;0.051858138211120716;52.25869736867213;0.0026112736339897477;0.001866870750982505;4.267566504205164E-5;correct=True;length=(28.0 - 47.0]
0.19902617163724892;0.9969512195121951;1.0132946821271491;5.290322580645152;8.836929714806093;0.9954407294832827;0.002611273633989747;0.20216383307573416;0.44907923724455306;0.051858138211120716;52.25869736867213;0.0026112736339897477;0.001866870750982505;4.267566504205164E-5;correct=True;length=(28.0 - 47.0]  &  average_sentence_length=(28.0 - 47.0]
0.19811320754716982;0.996937212863706;1.0132804458614717;5.266129032258034;8.767686805287122;0.9954198473282443;0.002596548406730431;0.20123647604327666;0.4480449076537334;0.05165456806610567;52.37375446780306;0.0025965484067304047;0.0018517973506427948;4.234127433079202E-5;correct=True;percentage_monosyllabic_words=(0.857 - 1.25]
0.1905051734631771;0.9952305246422893;1.0115457791446218;3.3817204301075168;6.3256182195212265;0.993660855784469;0.002174425225295984;0.1934487021013597;0.4389814393819981;0.04387505852597488;53.29994161205176;0.002174425225295972;0.0012495230091801868;3.054793610817244E-5;correct=True;unique_words=(17.0 - 30.0]
0.2014607425441266;0.993993993993994;1.0102889775020922;2.6854838709677504;5.39404750765031;0.9925149700598802;0.002051714998134807;0.20451034908866234;0.4511469467831052;0.04051572400383809;51.86652820670077;0.0020517149981348066;0.0010180082989302564;2.6049156447698757E-5;correct=True;average_sentence_length=(47.0 - 75.0]
0.2014607425441266;0.993993993993994;1.0102889775020922;2.6854838709677504;5.39404750765031;0.9925149700598802;0.002051714998134807;0.20451034908866234;0.4511469467831052;0.04051572400383809;51.86652820670077;0.0020517149981348066;0.0010180082989302564;2.6049156447698757E-5;correct=True;length=(47.0 - 75.0]
0.2014607425441266;0.993993993993994;1.0102889775020922;2.6854838709677504;5.39404750765031;0.9925149700598802;0.002051714998134807;0.20451034908866234;0.4511469467831052;0.04051572400383809;51.86652820670077;0.0020517149981348066;0.0010180082989302564;2.6049156447698757E-5;correct=True;length=(47.0 - 75.0]  &  average_sentence_length=(47.0 - 75.0]
0.19993913572732805;0.9939485627836612;1.0102428015178195;2.665322580645182;5.2955010705753;0.9924585218702866;0.0020271729527025495;0.20296570898980537;0.44942971932241804;0.04014391741559656;52.05680751910958;0.0020271729527025777;9.985099474458664E-4;2.5573251933731778E-5;correct=True;unique_words=(30.0 - 48.0]
0.19933049300060865;0.9939301972685888;1.0102241349287295;2.6572580645161294;5.25624839415912;0.9924357034795764;0.002017356134529691;0.20234785295026259;0.448740988607523;0.03999485813786321;52.13315901413349;0.002017356134529675;9.907456173292167E-4;2.538369129160417E-5;correct=True;percentage_polysyllabic_words=(0.044 - 0.089]
0.1972002434570907;0.9938650306748467;1.010157900030172;2.629032258064529;5.119612466839268;0.9923547400611621;0.001982997270924547;0.20018535681186284;0.44632206288290677;0.03947160303030373;52.40148160278925;0.001982997270924552;9.637290193525994E-4;2.4723843442327198E-5;correct=True;percentage_monosyllabic_words=(0.769 - 0.857]
0.19902617163724892;0.992412746585736;1.0086818080051743;2.125806451612904;3.790033865872064;0.9909228441754917;0.0017130347711699634;0.20197652872143299;0.4480558878615573;0.03396157053555746;52.129442054402006;0.0017130347711699673;6.838550674178046E-4;1.8302987686596994E-5;correct=True;percentage_polysyllabic_words=(0.0 - 0.044]
0.19659160073037127;0.9923195084485407;1.0085870413739266;2.099999999999987;3.6516140882582544;0.9908116385911179;0.0016737674984783624;0.19950586781964175;0.4452861337832219;0.03333562925463127;52.43629313618443;0.0016737674984783823;6.576845655204416E-4;1.7634525194036577E-5;correct=True;Flesch_Reading_ease_score=(70.13 - 114.12]
0.1503347534996957;0.9919678714859438;1.0082296398709591;2.0080645161290334;2.4249100265398216;0.99;0.0012271022716117408;0.15261044176706828;0.38932242984586385;0.027165270572943743;58.81005336278702;0.0012271022716117247;4.3782628706257043E-4;1.1710475401438547E-5;correct=True;Flesch_Reading_ease_score=(70.13 - 114.12]  &  unique_words=(5.0 - 17.0]
0.2017650639074863;0.9895522388059701;1.0057744066552483;1.543778801843309;1.7117848866660828;0.9880952380952381;0.0011583845444014806;0.20462962962962963;0.450477676955596;0.0228239503699245;51.70588743377157;0.001158384544401455;2.8830186754599807E-4;8.26662209658588E-6;correct=True;type_token_ratio=(0.684 - 0.778]
0.19659160073037127;0.9892802450229708;1.0054979539577735;1.5046082949308668;1.502664108791691;0.9877862595419847;0.001074941589931877;0.1993827160493827;0.44460370252582454;0.021384405305249737;52.354376563164806;0.0010749415899318578;2.518618549200158E-4;7.256727420818648E-6;correct=True;Flesch_Reading_ease_score=(2.12 - 40.36]
0.19872185027388922;0.9878971255673222;1.0040921604126882;1.3326612903225787;0.8452298872972964;0.9864253393665159;8.098874992637228E-4;0.20148102437519283;0.4466934653234992;0.016038126812526317;52.0463821647348;8.098874992637343E-4;1.3774120949132385E-4;4.081818993424691E-6;correct=True;type_token_ratio=(0.287 - 0.528]
0.19993913572732805;0.9864864864864865;1.0026583961010191;1.1935483870967756;0.36008888377803383;0.9850299401197605;5.301081813362529E-4;0.20265268352868598;0.447739492502266;0.01046817749381437;51.854890914236705;5.301081813362679E-4;5.717596772815414E-5;1.738956072444564E-6;correct=True;percentage_monosyllabic_words=(0.713 - 0.769]
0.19963481436396835;0.9864661654135338;1.0026377418957229;1.1917562724014317;0.35384789241509657;0.9850074962518741;5.251997722497959E-4;0.202344231955583;0.4473940092107415;0.010377064760408516;51.892913755456604;5.251997722498134E-4;5.6166441254099086E-5;1.708816819802339E-6;correct=True;type_token_ratio=(0.611 - 0.684]
0.19628727936701157;0.9862385321100917;1.0024063768987816;1.1720430107526847;0.2884141455099172;0.9847560975609756;4.712072722989069E-4;0.19895126465144972;0.4435759467572662;0.009368595731154427;52.313430401340376;4.712072722988939E-4;4.561076852420409E-5;1.3928214734788835E-6;correct=True;type_token_ratio=(0.528 - 0.611]
0.19689592209373097;0.984779299847793;1.0009232227961176;1.0596774193548377;0.042695806008959586;0.9833080424886191;1.8161113619852287E-4;0.19950662966389146;0.44393434300296086;0.0036046145278498796;52.197822620060656;1.8161113619853263E-4;6.589441721355227E-6;2.0618834524477325E-7;correct=True;average_syllables_per_word=(1.415 - 1.531]
0.9838709677419355;0.9838709677419355;1.0;1.0;0.0;0.9835766423357665;0.0;0.9838709677419355;0.9919027007433419;0.0;-1.0;0.0;0.0;0.0;correct=True;
0.1929397443700548;0.9829457364341085;0.9990596009658153;0.9457478005865102;0.043292538952765414;0.98145285935085;-1.8161113619852287E-4;0.19543773119605426;0.4390424854393858;-0.0036297168591237286;52.660258297765154;-1.8161113619853537E-4;6.49658885387705E-6;2.0907011260770658E-7;correct=True;unique_words=(48.0 - 76.0]
0.19202678027997566;0.9828660436137072;0.9989786017057352;0.9413489736070403;0.05077632064983792;0.9813664596273292;-1.9633636345786631E-4;0.19451294697903823;0.43798475367773304;-0.00393094379590282;52.77667961119454;-1.9633636345786835E-4;7.610525488754849E-6;2.452110994081991E-7;correct=True;average_sentence_length=(75.0 - 128.0]
0.19202678027997566;0.9828660436137072;0.9989786017057352;0.9413489736070403;0.05077632064983792;0.9813664596273292;-1.9633636345786631E-4;0.19451294697903823;0.43798475367773304;-0.00393094379590282;52.77667961119454;-1.9633636345786835E-4;7.610525488754849E-6;2.452110994081991E-7;correct=True;length=(75.0 - 128.0]
0.19202678027997566;0.9828660436137072;0.9989786017057352;0.9413489736070403;0.05077632064983792;0.9813664596273292;-1.9633636345786631E-4;0.19451294697903823;0.43798475367773304;-0.00393094379590282;52.77667961119454;-1.9633636345786835E-4;7.610525488754849E-6;2.452110994081991E-7;correct=True;length=(75.0 - 128.0]  &  average_sentence_length=(75.0 - 128.0]
0.19811320754716982;0.9819004524886877;0.9979971812180105;0.8911290322580614;0.2032338024883752;0.9804511278195489;-3.975811360021897E-4;0.20061633281972266;0.44465314875094963;-0.007864374600312292;51.96876950953117;-3.9758113600221127E-4;3.0055898886161003E-5;9.814650517199486E-7;correct=True;Flesch_Reading_ease_score=(40.36 - 70.13]
0.15398660986001217;0.9806201550387597;0.9966958952852967;0.8322580645161268;0.40763825329297954;0.9787644787644788;-5.104745449904802E-4;0.15602836879432624;0.3917624560577143;-0.011137909543522553;57.99800576747203;-5.104745449904854E-4;5.900464061957267E-5;1.9685834465807406E-6;correct=True;average_sentence_length=(75.0 - 128.0]  &  unique_words=(48.0 - 76.0]
0.15398660986001217;0.9806201550387597;0.9966958952852967;0.8322580645161268;0.40763825329297954;0.9787644787644788;-5.104745449904802E-4;0.15602836879432624;0.3917624560577143;-0.011137909543522553;57.99800576747203;-5.104745449904854E-4;5.900464061957267E-5;1.9685834465807406E-6;correct=True;length=(75.0 - 128.0]  &  unique_words=(48.0 - 76.0]
0.15398660986001217;0.9806201550387597;0.9966958952852967;0.8322580645161268;0.40763825329297954;0.9787644787644788;-5.104745449904802E-4;0.15602836879432624;0.3917624560577143;-0.011137909543522553;57.99800576747203;-5.104745449904854E-4;5.900464061957267E-5;1.9685834465807406E-6;correct=True;length=(75.0 - 128.0]  &  unique_words=(48.0 - 76.0]  &  average_sentence_length=(75.0 - 128.0]
0.1972002434570907;0.9803328290468987;0.996403859031274;0.820099255583127;0.6527441094738531;0.9788838612368024;-7.117193175348036E-4;0.19963031423290203;0.44327314782485067;-0.014094111441311341;52.045858946412494;-7.117193175347976E-4;9.454172113050607E-5;3.1522587450628914E-6;correct=True;Flesch_Reading_ease_score=(-58.45 - 2.12]
0.19598295800365187;0.9802130898021308;0.9962821568480674;0.8151364764267961;0.6923956093534779;0.9787556904400607;-7.313529538805763E-4;0.19839802834257547;0.44187591482829486;-0.014515880125666491;52.19895540155958;-7.313529538806019E-4;1.0011747598936971E-4;3.343745401972187E-6;correct=True;percentage_monosyllabic_words=(0.659 - 0.713]
0.19506999391357274;0.9801223241590215;0.9961899032435956;0.8114143920595545;0.7230382397852794;0.9786585365853658;-7.460781811399197E-4;0.19747381392483057;0.440825088172725;-0.014833609907660854;52.314142633276234;-7.460781811399228E-4;1.0441615417537686E-4;3.491726055272759E-6;correct=True;percentage_polysyllabic_words=(0.089 - 0.124]
0.16372489348752284;0.9799635701275046;0.9960285466869718;0.8049853372434016;0.6341527267150893;0.9782214156079855;-6.528184084974298E-4;0.1658446362515413;0.40382504592565405;-0.01389194811292526;56.56213785801709;-6.528184084974378E-4;9.104908647455945E-5;3.0624764735011356E-6;correct=True;average_sentence_length=(75.0 - 128.0]  &  Flesch_Reading_ease_score=(-58.45 - 2.12]
0.16372489348752284;0.9799635701275046;0.9960285466869718;0.8049853372434016;0.6341527267150893;0.9782214156079855;-6.528184084974298E-4;0.1658446362515413;0.40382504592565405;-0.01389194811292526;56.56213785801709;-6.528184084974378E-4;9.104908647455945E-5;3.0624764735011356E-6;correct=True;length=(75.0 - 128.0]  &  Flesch_Reading_ease_score=(-58.45 - 2.12]
0.16372489348752284;0.9799635701275046;0.9960285466869718;0.8049853372434016;0.6341527267150893;0.9782214156079855;-6.528184084974298E-4;0.1658446362515413;0.40382504592565405;-0.01389194811292526;56.56213785801709;-6.528184084974378E-4;9.104908647455945E-5;3.0624764735011356E-6;correct=True;length=(75.0 - 128.0]  &  Flesch_Reading_ease_score=(-58.45 - 2.12]  &  average_sentence_length=(75.0 - 128.0]
0.1548995739500913;0.9788461538461538;0.9948928121059268;0.7624633431085024;0.9829065603860239;0.9770114942528736;-7.951622720044071E-4;0.15690505548705302;0.39256652012266186;-0.017295070526363372;57.82192016593428;-7.951622720044058E-4;1.3886171266988545E-4;4.746692855123885E-6;correct=True;unique_words=(48.0 - 76.0]  &  Flesch_Reading_ease_score=(-58.45 - 2.12]
0.19537431527693244;0.9771689497716894;0.9931881128827007;0.7064516129032234;2.3243796391831624;0.9757207890743551;-0.0013399956806000035;0.19766009852216748;0.44050362937851756;-0.026596209894677956;52.20166834715566;-0.0013399956806000176;3.2411166102455646E-4;1.1224989913242306E-5;correct=True;percentage_polysyllabic_words=(0.124 - 0.166]
0.19537431527693244;0.9756838905775076;0.9916787084558274;0.6633064516129026;3.475196796319062;0.9742424242424242;-0.001639408634873274;0.19759926131117267;0.440168772903383;-0.032520403241643826;52.165209959780455;-0.0016394086348732685;4.769050828432736E-4;1.6782563539749495E-5;correct=True;Flesch_Reading_ease_score=(-773.69 - -58.45]
0.19506999391357274;0.9756468797564688;0.9916410909000175;0.6622983870967737;3.500026902378004;0.9742033383915023;-0.0016443170439597032;0.19729147429978455;0.4398174866536289;-0.032636374779183415;52.20355748258928;-0.0016443170439597143;4.8008801104193477E-4;1.6902474110930266E-5;correct=True;percentage_polysyllabic_words=(0.166 - 0.5]
0.18898356664637858;0.9748822605965463;0.9908639369997683;0.6421370967741916;4.023213126334538;0.97339593114241;-0.0017424852256886225;0.19113573407202217;0.4327320197021348;-0.03499070881952468;52.977943155289246;-0.0017424852256886629;5.465684188161873E-4;1.9429066577821008E-5;correct=True;average_sentence_length=(128.0 - 806.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]
0.18898356664637858;0.9748822605965463;0.9908639369997683;0.6421370967741916;4.023213126334538;0.97339593114241;-0.0017424852256886225;0.19113573407202217;0.4327320197021348;-0.03499070881952468;52.977943155289246;-0.0017424852256886629;5.465684188161873E-4;1.9429066577821008E-5;correct=True;length=(128.0 - 806.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]
0.18898356664637858;0.9748822605965463;0.9908639369997683;0.6421370967741916;4.023213126334538;0.97339593114241;-0.0017424852256886225;0.19113573407202217;0.4327320197021348;-0.03499070881952468;52.977943155289246;-0.0017424852256886629;5.465684188161873E-4;1.9429066577821008E-5;correct=True;length=(128.0 - 806.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]  &  average_sentence_length=(128.0 - 806.0]
0.2084601339013999;0.9743954480796586;0.9903691439498169;0.629928315412186;5.060088308599431;0.9730496453900709;-0.0020271729527025772;0.21070439864657028;0.4543704263699318;-0.0392414700641236;50.47830642634201;-0.002027172952702572;6.882950126721396E-4;2.443638692520983E-5;correct=True;unique_words=(5.0 - 17.0]
0.182288496652465;0.9739837398373984;0.9899506863921098;0.6199596774193546;4.660917552360061;0.9724473257698542;-0.0018504702255904837;0.18436441982148352;0.424801862498852;-0.03766187440955921;53.84678116983354;-0.0018504702255904817;6.261503498682583E-4;2.250869506416342E-5;correct=True;unique_words=(76.0 - 384.0]  &  length=(128.0 - 806.0]
0.182288496652465;0.9739837398373984;0.9899506863921098;0.6199596774193546;4.660917552360061;0.9724473257698542;-0.0018504702255904837;0.18436441982148352;0.424801862498852;-0.03766187440955921;53.84678116983354;-0.0018504702255904817;6.261503498682583E-4;2.250869506416342E-5;correct=True;unique_words=(76.0 - 384.0]  &  average_sentence_length=(128.0 - 806.0]
0.182288496652465;0.9739837398373984;0.9899506863921098;0.6199596774193546;4.660917552360061;0.9724473257698542;-0.0018504702255904837;0.18436441982148352;0.424801862498852;-0.03766187440955921;53.84678116983354;-0.0018504702255904817;6.261503498682583E-4;2.250869506416342E-5;correct=True;unique_words=(76.0 - 384.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]
0.182288496652465;0.9739837398373984;0.9899506863921098;0.6199596774193546;4.660917552360061;0.9724473257698542;-0.0018504702255904837;0.18436441982148352;0.424801862498852;-0.03766187440955921;53.84678116983354;-0.0018504702255904817;6.261503498682583E-4;2.250869506416342E-5;correct=True;unique_words=(76.0 - 384.0]  &  average_sentence_length=(128.0 - 806.0]  &  length=(128.0 - 806.0]
0.1935483870967742;0.9739663093415007;0.9899329701503778;0.6195445920303595;5.038049485161125;0.9725190839694656;-0.0019682720436652035;0.1956923076923077;0.4377212922700068;-0.03915592021646157;52.359551797826185;-0.001968272043665214;6.791547840577436E-4;2.432995613093833E-5;correct=True;average_sentence_length=(128.0 - 806.0]
0.1935483870967742;0.9739663093415007;0.9899329701503778;0.6195445920303595;5.038049485161125;0.9725190839694656;-0.0019682720436652035;0.1956923076923077;0.4377212922700068;-0.03915592021646157;52.359551797826185;-0.001968272043665214;6.791547840577436E-4;2.432995613093833E-5;correct=True;length=(128.0 - 806.0]
0.1935483870967742;0.9739663093415007;0.9899329701503778;0.6195445920303595;5.038049485161125;0.9725190839694656;-0.0019682720436652035;0.1956923076923077;0.4377212922700068;-0.03915592021646157;52.359551797826185;-0.001968272043665214;6.791547840577436E-4;2.432995613093833E-5;correct=True;length=(128.0 - 806.0]  &  average_sentence_length=(128.0 - 806.0]
0.19202678027997566;0.9737654320987654;0.9897287998380895;0.614800759013282;5.194455070207524;0.9723076923076923;-0.0019928140890974333;0.19415384615384615;0.4359523308611537;-0.039759070020264416;52.552554091818486;-0.001992814089097446;6.985212317610276E-4;2.508527642583122E-5;correct=True;unique_words=(76.0 - 384.0]
0.18015824710894704;0.9736842105263158;0.9896462467644521;0.6129032258064517;4.8784967597804245;0.9721311475409836;-0.0018848290891956276;0.1822099107417667;0.4222474784708988;-0.03853090688113018;54.12714159236989;-0.0018848290891956073;6.529550826728653E-4;2.35594375364509E-5;correct=True;unique_words=(76.0 - 384.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]  &  length=(128.0 - 806.0]
0.18015824710894704;0.9736842105263158;0.9896462467644521;0.6129032258064517;4.8784967597804245;0.9721311475409836;-0.0018848290891956276;0.1822099107417667;0.4222474784708988;-0.03853090688113018;54.12714159236989;-0.0018848290891956073;6.529550826728653E-4;2.35594375364509E-5;correct=True;unique_words=(76.0 - 384.0]  &  Flesch_Reading_ease_score=(-773.69 - -58.45]  &  average_sentence_length=(128.0 - 806.0]
