test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6078682740182503,0.6201094701084403,0.002384641457689065,22,37
0.5908311187823767,0.6054052571294973,0.0023912517793869105,19,38
0.620775349655035,0.634419425942536,0.002387681515712771,36,39
0.6198672010117117,0.6033780140850095,0.0023847360467073382,30,40
0.6238497668188266,0.63753729017266,0.0023855121602169983,32,41
0.595745288794593,0.5990898123447119,0.00238928398577671,21,42
0.6203512519552891,0.6162711207393256,0.0023877245643308133,31,43
0.6177828852973383,0.6029795048918782,0.002382409711182486,28,44
0.6005212754825344,0.5888151077389278,0.002388724235800744,23,45
0.6063076393504155,0.5928837519880663,0.0023856441956358974,23,46
