test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.5955018481688773,0.5818594107360312,0.0008026900752593821,65,37
0.576926400617618,0.6061534730416919,0.0008614581615477248,63,38
0.5861681525116689,0.554065881090261,0.0008041951257109849,51,39
0.6012037144916954,0.5853245477628206,0.0008031383116234066,52,40
0.5512967177489376,0.522559340352851,0.000802450418295378,55,41
0.5618114809600948,0.5744622323251565,0.0008016013580178849,56,42
0.5753414207444232,0.5933875653519801,0.0008028264745107949,37,43
0.5890348830827733,0.5713034774641089,0.0008033717176921881,45,44
0.589812877814618,0.583633613359605,0.0008021774428804234,64,45
0.5968718226748482,0.6116746045211571,0.0008040424505437096,50,46
