split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,247,74,75776,606,116352,192128
train,248,182,186368,3661,702912,889280
train,249,98,100352,1062,203904,304256
train,250,132,135168,1926,369792,504960
train,251,182,186368,3661,702912,889280
train,252,81,82944,725,139200,222144
train,253,151,154624,2520,483840,638464
train,254,130,133120,1868,358656,491776
train,255,128,131072,1811,347712,478784
train,256,130,133120,1868,358656,491776
train,257,152,155648,2554,490368,646016
train,258,137,140288,2075,398400,538688
train,259,154,157696,2621,503232,660928
train,260,69,70656,527,101184,171840
train,261,115,117760,1462,280704,398464
train,262,154,157696,2621,503232,660928
train,263,148,151552,2421,464832,616384
train,264,142,145408,2229,427968,573376
train,265,88,90112,856,164352,254464
train,266,201,205824,4465,857280,1063104
train,267,113,115712,1412,271104,386816
train,268,200,204800,4421,848832,1053632
train,269,160,163840,2830,543360,707200
train,270,181,185344,3621,695232,880576
train,271,135,138240,2015,386880,525120
train,272,185,189440,3783,726336,915776
train,273,160,163840,2830,543360,707200
train,274,92,94208,936,179712,273920
train,275,155,158720,2656,509952,668672
train,276,107,109568,1266,243072,352640
train,277,117,119808,1513,290496,410304
train,278,136,139264,2045,392640,531904
train,279,278,284672,8542,1640064,1924736
train,280,157,160768,2725,523200,683968
train,281,135,138240,2015,386880,525120
train,282,118,120832,1539,295488,416320
train,283,150,153600,2487,477504,631104
train,284,112,114688,1387,266304,380992
train,285,184,188416,3742,718464,906880
train,286,198,202752,4333,831936,1034688
train,287,193,197632,4117,790464,988096
train,288,157,160768,2725,523200,683968
train,289,56,57344,347,66624,123968
train,290,216,221184,5157,990144,1211328
train,291,118,120832,1539,295488,416320
train,292,154,157696,2621,503232,660928
train,293,157,160768,2725,523200,683968
train,294,181,185344,3621,695232,880576
train,295,168,172032,3120,599040,771072
train,296,166,169984,3046,584832,754816
train,297,160,163840,2830,543360,707200
train,298,108,110592,1289,247488,358080
train,299,150,153600,2487,477504,631104
train,300,86,88064,818,157056,245120
train,301,83,84992,762,146304,231296
train,302,166,169984,3046,584832,754816
train,303,84,86016,780,149760,235776
train,304,117,119808,1513,290496,410304
train,305,157,160768,2725,523200,683968
train,306,223,228352,5496,1055232,1283584
train,307,194,198656,4160,798720,997376
train,308,146,149504,2356,452352,601856
train,309,78,79872,673,129216,209088
train,310,136,139264,2045,392640,531904
train,311,144,147456,2292,440064,587520
train,312,172,176128,3270,627840,803968
train,313,162,165888,2901,556992,722880
train,314,190,194560,3990,766080,960640
train,315,111,113664,1362,261504,375168
train,316,163,166912,2937,563904,730816
train,317,126,129024,1755,336960,465984
train,318,174,178176,3346,642432,820608
train,319,140,143360,2167,416064,559424
train,320,87,89088,837,160704,249792
train,321,214,219136,5062,971904,1191040
train,322,190,194560,3990,766080,960640
train,323,161,164864,2865,550080,714944
train,324,104,106496,1196,229632,336128
train,325,155,158720,2656,509952,668672
train,326,91,93184,916,175872,269056
train,327,80,81920,708,135936,217856
train,328,179,183296,3541,679872,863168
train,329,109,111616,1313,252096,363712
train,330,109,111616,1313,252096,363712
train,331,73,74752,589,113088,187840
train,332,163,166912,2937,563904,730816
train,333,153,156672,2587,496704,653376
train,334,106,108544,1242,238464,347008
train,335,97,99328,1040,199680,299008
train,336,119,121856,1565,300480,422336
train,337,58,59392,372,71424,130816
train,338,172,176128,3270,627840,803968
train,339,300,307200,9947,1909824,2217024
train,340,117,119808,1513,290496,410304
train,341,205,209920,4645,891840,1101760
train,342,139,142336,2136,410112,552448
train,343,82,83968,744,142848,226816
train,344,141,144384,2198,422016,566400
train,345,243,248832,6526,1252992,1501824
train,346,179,183296,3541,679872,863168
train,347,145,148480,2324,446208,594688
train,348,90,92160,896,172032,264192
train,349,171,175104,3232,620544,795648
train,350,181,185344,3621,695232,880576
train,351,150,153600,2487,477504,631104
train,352,132,135168,1926,369792,504960
train,353,148,151552,2421,464832,616384
train,354,181,185344,3621,695232,880576
train,355,114,116736,1437,275904,392640
train,356,269,275456,7998,1535616,1811072
train,357,121,123904,1618,310656,434560
train,358,120,122880,1592,305664,428544
train,359,180,184320,3581,687552,871872
train,360,107,109568,1266,243072,352640
train,361,120,122880,1592,305664,428544
train,362,114,116736,1437,275904,392640
train,363,127,130048,1783,342336,472384
train,364,85,87040,799,153408,240448
train,365,188,192512,3907,750144,942656
train,366,133,136192,1955,375360,511552
train,367,204,208896,4600,883200,1092096
train,368,129,132096,1840,353280,485376
train,369,119,121856,1565,300480,422336
train,370,115,117760,1462,280704,398464
train,371,156,159744,2690,516480,676224
train,372,121,123904,1618,310656,434560
train,373,179,183296,3541,679872,863168
train,374,124,126976,1700,326400,453376
train,375,171,175104,3232,620544,795648
train,376,158,161792,2759,529728,691520
train,377,231,236544,5898,1132416,1368960
train,378,100,102400,1106,212352,314752
train,379,150,153600,2487,477504,631104
train,380,123,125952,1672,321024,446976
train,381,205,209920,4645,891840,1101760
train,382,181,185344,3621,695232,880576
train,383,109,111616,1313,252096,363712
train,384,89,91136,876,168192,259328
train,385,92,94208,936,179712,273920
train,386,80,81920,708,135936,217856
train,387,188,192512,3907,750144,942656
train,388,223,228352,5496,1055232,1283584
train,389,81,82944,725,139200,222144
train,390,139,142336,2136,410112,552448
train,391,128,131072,1811,347712,478784
train,392,116,118784,1488,285696,404480
train,393,37,37888,152,29184,67072
train,394,99,101376,1084,208128,309504
train,395,95,97280,998,191616,288896
train,396,141,144384,2198,422016,566400
train,397,132,135168,1926,369792,504960
train,398,63,64512,439,84288,148800
train,399,236,241664,6156,1181952,1423616
train,400,161,164864,2865,550080,714944
train,401,108,110592,1289,247488,358080
train,402,106,108544,1242,238464,347008
train,403,150,153600,2487,477504,631104
train,404,111,113664,1362,261504,375168
train,405,152,155648,2554,490368,646016
train,406,132,135168,1926,369792,504960
train,407,141,144384,2198,422016,566400
train,408,153,156672,2587,496704,653376
train,409,167,171008,3083,591936,762944
train,410,149,152576,2454,471168,623744
train,411,163,166912,2937,563904,730816
train,412,120,122880,1592,305664,428544
train,413,65,66560,467,89664,156224
train,414,159,162816,2794,536448,699264
train,415,194,198656,4160,798720,997376
train,416,111,113664,1362,261504,375168
train,417,74,75776,606,116352,192128
train,418,173,177152,3308,635136,812288
train,419,196,200704,4246,815232,1015936
train,420,93,95232,956,183552,278784
train,421,193,197632,4117,790464,988096
train,422,143,146432,2260,433920,580352
train,423,131,134144,1897,364224,498368
train,424,114,116736,1437,275904,392640
train,425,139,142336,2136,410112,552448
train,426,273,279552,8237,1581504,1861056
train,427,170,174080,3194,613248,787328
train,428,93,95232,956,183552,278784
train,429,159,162816,2794,536448,699264
train,430,168,172032,3120,599040,771072
train,431,94,96256,977,187584,283840
train,432,58,59392,372,71424,130816
train,433,168,172032,3120,599040,771072
train,434,106,108544,1242,238464,347008
train,435,262,268288,7587,1456704,1724992
train,436,65,66560,467,89664,156224
train,437,75,76800,622,119424,196224
train,438,151,154624,2520,483840,638464
train,439,132,135168,1926,369792,504960
train,440,197,201728,4289,823488,1025216
train,441,183,187392,3702,710784,898176
train,442,136,139264,2045,392640,531904
train,443,83,84992,762,146304,231296
train,444,217,222208,5205,999360,1221568
train,445,133,136192,1955,375360,511552
train,446,189,193536,3948,758016,951552
train,447,156,159744,2690,516480,676224
train,448,99,101376,1084,208128,309504
train,449,182,186368,3661,702912,889280
train,450,91,93184,916,175872,269056
train,451,185,189440,3783,726336,915776
train,452,115,117760,1462,280704,398464
train,453,163,166912,2937,563904,730816
train,454,148,151552,2421,464832,616384
train,455,70,71680,542,104064,175744
train,456,137,140288,2075,398400,538688
train,457,122,124928,1645,315840,440768
train,458,167,171008,3083,591936,762944
train,459,56,57344,347,66624,123968
train,460,165,168960,3009,577728,746688
train,461,117,119808,1513,290496,410304
train,462,147,150528,2389,458688,609216
train,463,172,176128,3270,627840,803968
train,464,82,83968,744,142848,226816
train,465,118,120832,1539,295488,416320
train,466,160,163840,2830,543360,707200
train,467,215,220160,5109,980928,1201088
train,468,174,178176,3346,642432,820608
train,469,204,208896,4600,883200,1092096
train,470,58,59392,372,71424,130816
train,471,103,105472,1173,225216,330688
train,472,147,150528,2389,458688,609216
train,473,108,110592,1289,247488,358080
train,474,136,139264,2045,392640,531904
train,475,182,186368,3661,702912,889280
train,476,166,169984,3046,584832,754816
train,477,117,119808,1513,290496,410304
train,478,118,120832,1539,295488,416320
train,479,72,73728,573,110016,183744
train,480,104,106496,1196,229632,336128
train,481,148,151552,2421,464832,616384
train,482,143,146432,2260,433920,580352
train,483,67,68608,497,95424,164032
train,484,118,120832,1539,295488,416320
train,485,213,218112,5014,962688,1180800
train,486,119,121856,1565,300480,422336
train,487,171,175104,3232,620544,795648
train,488,201,205824,4465,857280,1063104
train,489,183,187392,3702,710784,898176
train,490,92,94208,936,179712,273920
train,491,151,154624,2520,483840,638464
train,492,204,208896,4600,883200,1092096
train,493,137,140288,2075,398400,538688
train,494,175,179200,3385,649920,829120
train,495,191,195584,4032,774144,969728
train,496,201,205824,4465,857280,1063104
train,497,82,83968,744,142848,226816
train,498,128,131072,1811,347712,478784
train,499,188,192512,3907,750144,942656
train,500,156,159744,2690,516480,676224
train,501,112,114688,1387,266304,380992
train,502,127,130048,1783,342336,472384
train,503,205,209920,4645,891840,1101760
train,504,220,225280,5349,1027008,1252288
train,505,182,186368,3661,702912,889280
train,506,145,148480,2324,446208,594688
train,507,173,177152,3308,635136,812288
train,508,181,185344,3621,695232,880576
train,509,91,93184,916,175872,269056
train,510,73,74752,589,113088,187840
train,511,92,94208,936,179712,273920
train,512,189,193536,3948,758016,951552
train,513,159,162816,2794,536448,699264
train,514,79,80896,690,132480,213376
train,515,190,194560,3990,766080,960640
train,516,99,101376,1084,208128,309504
train,517,135,138240,2015,386880,525120
train,518,106,108544,1242,238464,347008
train,519,178,182272,3502,672384,854656
train,520,46,47104,234,44928,92032
train,521,139,142336,2136,410112,552448
train,522,157,160768,2725,523200,683968
train,523,196,200704,4246,815232,1015936
train,524,87,89088,837,160704,249792
train,525,199,203776,4377,840384,1044160
train,526,103,105472,1173,225216,330688
train,527,192,196608,4075,782400,979008
train,528,57,58368,359,68928,127296
train,529,117,119808,1513,290496,410304
train,530,135,138240,2015,386880,525120
train,531,110,112640,1338,256896,369536
train,532,184,188416,3742,718464,906880
train,533,151,154624,2520,483840,638464
train,534,172,176128,3270,627840,803968
train,535,175,179200,3385,649920,829120
train,536,173,177152,3308,635136,812288
train,537,91,93184,916,175872,269056
train,538,114,116736,1437,275904,392640
train,539,156,159744,2690,516480,676224
train,540,189,193536,3948,758016,951552
train,541,143,146432,2260,433920,580352
train,542,164,167936,2973,570816,738752
train,543,60,61440,398,76416,137856
train,544,247,252928,6743,1294656,1547584
train,545,174,178176,3346,642432,820608
train,546,304,311296,10214,1961088,2272384
train,547,122,124928,1645,315840,440768
train,548,103,105472,1173,225216,330688
train,549,97,99328,1040,199680,299008
train,550,125,128000,1727,331584,459584
train,551,155,158720,2656,509952,668672
train,552,141,144384,2198,422016,566400
train,553,182,186368,3661,702912,889280
train,554,58,59392,372,71424,130816
train,555,61,62464,412,79104,141568
train,556,196,200704,4246,815232,1015936
train,557,184,188416,3742,718464,906880
train,558,136,139264,2045,392640,531904
train,559,131,134144,1897,364224,498368
train,560,236,241664,6156,1181952,1423616
train,561,84,86016,780,149760,235776
train,562,151,154624,2520,483840,638464
train,563,168,172032,3120,599040,771072
train,564,121,123904,1618,310656,434560
train,565,171,175104,3232,620544,795648
train,566,145,148480,2324,446208,594688
train,567,211,216064,4921,944832,1160896
train,568,95,97280,998,191616,288896
train,569,117,119808,1513,290496,410304
train,570,180,184320,3581,687552,871872
train,571,70,71680,542,104064,175744
train,572,108,110592,1289,247488,358080
train,573,176,180224,3424,657408,837632
train,574,176,180224,3424,657408,837632
train,575,205,209920,4645,891840,1101760
train,576,178,182272,3502,672384,854656
train,577,147,150528,2389,458688,609216
train,578,245,250880,6634,1273728,1524608
train,579,187,191488,3865,742080,933568
train,580,115,117760,1462,280704,398464
train,581,149,152576,2454,471168,623744
train,582,181,185344,3621,695232,880576
train,583,192,196608,4075,782400,979008
train,584,114,116736,1437,275904,392640
train,585,126,129024,1755,336960,465984
train,586,192,196608,4075,782400,979008
train,587,65,66560,467,89664,156224
train,588,112,114688,1387,266304,380992
train,589,53,54272,311,59712,113984
train,590,163,166912,2937,563904,730816
train,591,70,71680,542,104064,175744
train,592,99,101376,1084,208128,309504
train,593,143,146432,2260,433920,580352
train,594,150,153600,2487,477504,631104
train,595,115,117760,1462,280704,398464
train,596,102,104448,1150,220800,325248
train,597,161,164864,2865,550080,714944
train,598,165,168960,3009,577728,746688
train,599,156,159744,2690,516480,676224
train,600,123,125952,1672,321024,446976
train,601,140,143360,2167,416064,559424
train,602,111,113664,1362,261504,375168
train,603,222,227328,5447,1045824,1273152
train,604,92,94208,936,179712,273920
train,605,134,137216,1985,381120,518336
train,606,79,80896,690,132480,213376
train,607,198,202752,4333,831936,1034688
train,608,137,140288,2075,398400,538688
train,609,63,64512,439,84288,148800
train,610,57,58368,359,68928,127296
train,611,207,211968,4736,909312,1121280
train,612,166,169984,3046,584832,754816
train,613,92,94208,936,179712,273920
train,614,149,152576,2454,471168,623744
train,615,141,144384,2198,422016,566400
train,616,132,135168,1926,369792,504960
train,617,112,114688,1387,266304,380992
train,618,207,211968,4736,909312,1121280
train,619,95,97280,998,191616,288896
train,620,169,173056,3157,606144,779200
train,621,112,114688,1387,266304,380992
train,622,77,78848,656,125952,204800
train,623,102,104448,1150,220800,325248
train,624,168,172032,3120,599040,771072
train,625,219,224256,5301,1017792,1242048
train,626,137,140288,2075,398400,538688
train,627,79,80896,690,132480,213376
train,628,105,107520,1219,234048,341568
train,629,215,220160,5109,980928,1201088
train,630,126,129024,1755,336960,465984
train,631,122,124928,1645,315840,440768
train,632,149,152576,2454,471168,623744
train,633,142,145408,2229,427968,573376
train,634,120,122880,1592,305664,428544
train,635,114,116736,1437,275904,392640
train,636,172,176128,3270,627840,803968
train,637,84,86016,780,149760,235776
train,638,154,157696,2621,503232,660928
train,639,68,69632,511,98112,167744
train,640,140,143360,2167,416064,559424
train,641,162,165888,2901,556992,722880
train,642,90,92160,896,172032,264192
train,643,164,167936,2973,570816,738752
train,644,115,117760,1462,280704,398464
train,645,166,169984,3046,584832,754816
train,646,115,117760,1462,280704,398464
train,647,87,89088,837,160704,249792
train,648,149,152576,2454,471168,623744
train,649,119,121856,1565,300480,422336
train,650,103,105472,1173,225216,330688
train,651,78,79872,673,129216,209088
train,652,119,121856,1565,300480,422336
train,653,141,144384,2198,422016,566400
train,654,97,99328,1040,199680,299008
train,655,172,176128,3270,627840,803968
train,656,95,97280,998,191616,288896
train,657,223,228352,5496,1055232,1283584
train,658,177,181248,3463,664896,846144
train,659,129,132096,1840,353280,485376
train,660,188,192512,3907,750144,942656
train,661,88,90112,856,164352,254464
train,662,137,140288,2075,398400,538688
train,663,126,129024,1755,336960,465984
train,664,127,130048,1783,342336,472384
train,665,120,122880,1592,305664,428544
train,666,133,136192,1955,375360,511552
train,667,110,112640,1338,256896,369536
train,668,145,148480,2324,446208,594688
train,669,71,72704,558,107136,179840
train,670,67,68608,497,95424,164032
train,671,133,136192,1955,375360,511552
train,672,95,97280,998,191616,288896
train,673,159,162816,2794,536448,699264
train,674,149,152576,2454,471168,623744
train,675,130,133120,1868,358656,491776
train,676,89,91136,876,168192,259328
train,677,203,207872,4555,874560,1082432
train,678,167,171008,3083,591936,762944
train,679,168,172032,3120,599040,771072
train,680,152,155648,2554,490368,646016
train,681,123,125952,1672,321024,446976
train,682,92,94208,936,179712,273920
train,683,100,102400,1106,212352,314752
train,684,181,185344,3621,695232,880576
train,685,96,98304,1019,195648,293952
train,686,141,144384,2198,422016,566400
train,687,246,251904,6688,1284096,1536000
train,688,148,151552,2421,464832,616384
train,689,161,164864,2865,550080,714944
train,690,125,128000,1727,331584,459584
train,691,146,149504,2356,452352,601856
train,692,177,181248,3463,664896,846144
train,693,120,122880,1592,305664,428544
train,694,53,54272,311,59712,113984
train,695,147,150528,2389,458688,609216
train,696,95,97280,998,191616,288896
train,697,154,157696,2621,503232,660928
train,698,176,180224,3424,657408,837632
train,699,209,214016,4828,926976,1140992
train,700,225,230400,5595,1074240,1304640
train,701,151,154624,2520,483840,638464
train,702,83,84992,762,146304,231296
train,703,112,114688,1387,266304,380992
train,704,150,153600,2487,477504,631104
train,705,111,113664,1362,261504,375168
train,706,109,111616,1313,252096,363712
train,707,151,154624,2520,483840,638464
train,708,95,97280,998,191616,288896
train,709,164,167936,2973,570816,738752
train,710,174,178176,3346,642432,820608
train,711,123,125952,1672,321024,446976
train,712,124,126976,1700,326400,453376
train,713,116,118784,1488,285696,404480
train,714,169,173056,3157,606144,779200
train,715,141,144384,2198,422016,566400
train,716,95,97280,998,191616,288896
train,717,144,147456,2292,440064,587520
train,718,163,166912,2937,563904,730816
train,719,205,209920,4645,891840,1101760
train,720,114,116736,1437,275904,392640
train,721,168,172032,3120,599040,771072
train,722,135,138240,2015,386880,525120
train,723,95,97280,998,191616,288896
train,724,175,179200,3385,649920,829120
train,725,108,110592,1289,247488,358080
train,726,118,120832,1539,295488,416320
train,727,142,145408,2229,427968,573376
train,728,115,117760,1462,280704,398464
train,729,143,146432,2260,433920,580352
train,730,104,106496,1196,229632,336128
train,731,107,109568,1266,243072,352640
train,732,136,139264,2045,392640,531904
train,733,186,190464,3824,734208,924672
train,734,193,197632,4117,790464,988096
train,735,246,251904,6688,1284096,1536000
train,736,148,151552,2421,464832,616384
train,737,76,77824,639,122688,200512
train,738,172,176128,3270,627840,803968
train,739,109,111616,1313,252096,363712
train,740,143,146432,2260,433920,580352
train,741,101,103424,1128,216576,320000
train,742,222,227328,5447,1045824,1273152
train,743,186,190464,3824,734208,924672
train,744,94,96256,977,187584,283840
train,745,112,114688,1387,266304,380992
train,746,147,150528,2389,458688,609216
train,747,87,89088,837,160704,249792
train,748,98,100352,1062,203904,304256
train,749,132,135168,1926,369792,504960
train,750,145,148480,2324,446208,594688
train,751,175,179200,3385,649920,829120
train,752,96,98304,1019,195648,293952
train,753,138,141312,2105,404160,545472
train,754,116,118784,1488,285696,404480
train,755,126,129024,1755,336960,465984
train,756,133,136192,1955,375360,511552
train,757,157,160768,2725,523200,683968
train,758,149,152576,2454,471168,623744
train,759,129,132096,1840,353280,485376
train,760,145,148480,2324,446208,594688
train,761,190,194560,3990,766080,960640
train,762,56,57344,347,66624,123968
train,763,82,83968,744,142848,226816
train,764,52,53248,299,57408,110656
train,765,136,139264,2045,392640,531904
train,766,161,164864,2865,550080,714944
train,767,201,205824,4465,857280,1063104
train,768,194,198656,4160,798720,997376
train,769,96,98304,1019,195648,293952
train,770,89,91136,876,168192,259328
train,771,125,128000,1727,331584,459584
train,772,182,186368,3661,702912,889280
train,773,167,171008,3083,591936,762944
