dataset,index,split,LLM,approach,left_stride,right_stride,threshold,time,nodes,edges,density
Ohsumed,1146,test,facebook/bart-base,Grouped,128,128,0.95,0.1263103485107422,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-base,Grouped,128,128,0.95,0.12736988067626953,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.7,0.27359890937805176,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.7,0.248732328414917,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.7,0.24833154678344727,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.85,0.2490379810333252,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.85,0.29114651679992676,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.85,0.24990558624267578,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.95,0.24895572662353516,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.95,0.24874091148376465,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,64,0.95,0.2488117218017578,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.7,0.2509951591491699,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.7,0.24947881698608398,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.7,0.29236721992492676,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.85,0.2483816146850586,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.85,0.291292667388916,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.85,0.2492384910583496,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.95,0.2509746551513672,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.95,0.24940752983093262,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,64,128,0.95,0.24870538711547852,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.7,0.25053954124450684,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.7,0.2915210723876953,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.7,0.2489626407623291,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.85,0.24889016151428223,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.85,0.29085779190063477,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.85,0.24689531326293945,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.95,0.24815869331359863,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.95,0.24927520751953125,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,64,0.95,0.25026798248291016,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.7,0.2491607666015625,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.7,0.2911865711212158,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.7,0.24846172332763672,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.85,0.24845290184020996,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.85,0.2916116714477539,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.85,0.24822020530700684,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.95,0.29151391983032227,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.95,0.24935054779052734,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-base,Surrogate,128,128,0.95,0.290813684463501,612,18728,0.050002135930624976
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.7,0.3142397403717041,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.7,0.3116023540496826,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.7,0.30948781967163086,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.85,0.31232714653015137,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.85,0.3110792636871338,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.85,0.30930423736572266,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.95,0.31072020530700684,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.95,0.3080415725708008,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,64,0.95,0.31099557876586914,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.7,0.31269121170043945,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.7,0.34492969512939453,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.7,0.31177568435668945,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.85,0.3133723735809326,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.85,0.31201720237731934,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.85,0.34125423431396484,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.95,0.31147098541259766,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.95,0.3101315498352051,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,64,128,0.95,0.30983996391296387,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.7,0.31169962882995605,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.7,0.31134724617004395,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.7,0.3106110095977783,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.85,0.3126671314239502,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.85,0.3107330799102783,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.85,0.3430807590484619,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.95,0.30959296226501465,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.95,0.3103024959564209,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,64,0.95,0.3096890449523926,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-base,Grouped,128,128,0.7,0.3081939220428467,525,77207,0.28011609977324264
