dataset,index,split,LLM,approach,left_stride,right_stride,threshold,time,nodes,edges,density
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.85,0.065826416015625,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.85,0.0664827823638916,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.85,0.0671536922454834,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.95,0.06691813468933105,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.95,0.06736373901367188,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,64,0.95,0.06700515747070312,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.7,0.06660580635070801,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.7,0.06735849380493164,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.7,0.06635904312133789,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.85,0.0672454833984375,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.85,0.06699252128601074,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.85,0.06619954109191895,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.95,0.06615352630615234,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.95,0.06754875183105469,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,64,128,0.95,0.06624603271484375,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.7,0.06682038307189941,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.7,0.0661935806274414,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.7,0.0658419132232666,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.85,0.06690716743469238,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.85,0.06627964973449707,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.85,0.06744050979614258,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.95,0.0669550895690918,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.95,0.06787943840026855,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,64,0.95,0.06597900390625,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.7,0.06610274314880371,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.7,0.06620979309082031,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.7,0.06561779975891113,96,2765,0.3000217013888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.85,0.06647324562072754,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.85,0.06581974029541016,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.85,0.06726980209350586,96,1383,0.15006510416666666
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.95,0.06667256355285645,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.95,0.06708645820617676,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Grouped,128,128,0.95,0.06685495376586914,96,461,0.05002170138888889
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.7,0.09302020072937012,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.7,0.0880582332611084,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.7,0.09700775146484375,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.85,0.09752488136291504,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.85,0.0966184139251709,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.85,0.0975654125213623,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.95,0.09682488441467285,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.95,0.09750032424926758,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,64,0.95,0.09817337989807129,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.7,0.09701991081237793,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.7,0.09737586975097656,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.7,0.09698987007141113,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.85,0.09789228439331055,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.85,0.09730792045593262,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.85,0.09765434265136719,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.95,0.09690141677856445,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.95,0.09745526313781738,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,64,128,0.95,0.0970301628112793,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.7,0.0968470573425293,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.7,0.09704303741455078,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.7,0.0971367359161377,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.85,0.09724617004394531,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.85,0.09675979614257812,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.85,0.09741973876953125,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.95,0.09610199928283691,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.95,0.09742093086242676,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,64,0.95,0.09749341011047363,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.7,0.09833788871765137,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.7,0.09724831581115723,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.7,0.09896254539489746,165,8168,0.30001836547291094
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.85,0.09745597839355469,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.85,0.0983724594116211,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.85,0.09720182418823242,165,4084,0.15000918273645547
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.95,0.09819149971008301,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.95,0.097381591796875,165,1362,0.05002754820936639
Ohsumed,407,validation,facebook/bart-large,Surrogate,128,128,0.95,0.09873318672180176,165,1362,0.05002754820936639
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.7,0.2053072452545166,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.7,0.2038710117340088,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.7,0.20795512199401855,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.85,0.202894926071167,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.85,0.20426630973815918,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.85,0.20321226119995117,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.95,0.20383930206298828,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.95,0.20302629470825195,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,64,64,0.95,0.20192933082580566,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.7,0.20524191856384277,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.7,0.20326948165893555,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.7,0.20323610305786133,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.85,0.20334243774414062,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.85,0.20341229438781738,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.85,0.20266985893249512,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.95,0.20514440536499023,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.95,0.20363473892211914,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,64,128,0.95,0.2018890380859375,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.7,0.2046184539794922,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.7,0.20287108421325684,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.7,0.2018742561340332,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.85,0.20531249046325684,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.85,0.20205998420715332,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.85,0.20287775993347168,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.95,0.20285296440124512,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.95,0.20309185981750488,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,64,0.95,0.20214319229125977,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.7,0.2014918327331543,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.7,0.20391178131103516,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.7,0.20128321647644043,212,13483,0.29999555001779993
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.85,0.20386481285095215,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.85,0.20148324966430664,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.85,0.2017536163330078,212,6742,0.15000889996440014
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.95,0.2006368637084961,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.95,0.20936989784240723,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Grouped,128,128,0.95,0.2016005516052246,212,2248,0.05001779992880028
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.7,0.5905416011810303,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.7,0.587984561920166,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.7,0.5921390056610107,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.85,0.5883760452270508,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.85,0.5873391628265381,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.85,0.5898809432983398,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.95,0.5874490737915039,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.95,0.5886058807373047,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,64,0.95,0.590151309967041,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.7,0.5944507122039795,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.7,0.590296745300293,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.7,0.5911164283752441,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.85,0.5920164585113525,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.85,0.5914859771728516,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.85,0.5898668766021729,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.95,0.5909359455108643,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.95,0.594480037689209,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,64,128,0.95,0.5895891189575195,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.7,0.5899097919464111,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.7,0.5879204273223877,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.7,0.5935008525848389,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.85,0.5895588397979736,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.85,0.5901226997375488,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.85,0.5889616012573242,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.95,0.5903799533843994,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.95,0.5874223709106445,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,64,0.95,0.5882554054260254,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.7,0.5933799743652344,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.7,0.5879428386688232,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.7,0.5865397453308105,612,112363,0.29999946601734373
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.85,0.590320348739624,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.85,0.5893764495849609,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.85,0.5884408950805664,612,56182,0.15000106796531248
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.95,0.5868947505950928,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.95,0.5891909599304199,612,18728,0.050002135930624976
Ohsumed,1146,test,facebook/bart-large,Surrogate,128,128,0.95,0.587738037109375,612,18728,0.050002135930624976
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.7,0.6038665771484375,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.7,0.5969517230987549,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.7,0.6094889640808105,525,75902,0.2753814058956916
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.85,0.6059486865997314,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.85,0.604280948638916,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.85,0.604851484298706,525,37951,0.1376907029478458
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.95,0.6102628707885742,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.95,0.605393648147583,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,64,0.95,0.6040668487548828,525,12651,0.04589931972789116
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.7,0.6043915748596191,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.7,0.600386381149292,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.7,0.6001243591308594,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.85,0.5984706878662109,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.85,0.5966498851776123,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.85,0.5943887233734131,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.95,0.5953130722045898,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.95,0.6037905216217041,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,64,128,0.95,0.5955781936645508,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.7,0.5954043865203857,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.7,0.6034018993377686,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.7,0.6008307933807373,525,76633,0.27803356009070296
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.85,0.5942471027374268,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.85,0.5993340015411377,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.85,0.5976183414459229,525,38317,0.1390185941043084
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.95,0.6009502410888672,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.95,0.6003398895263672,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,64,0.95,0.5963935852050781,525,12773,0.04634195011337869
IMDb-top_1000,1,test,facebook/bart-large,Grouped,128,128,0.7,0.6051626205444336,525,77207,0.28011609977324264
