dataset,index,split,LLM,approach,left_stride,right_stride,threshold,time,nodes,edges,density
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,64,0.95,0.15558385848999023,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.7,0.15372180938720703,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.7,0.15443158149719238,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.7,0.15521669387817383,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.85,0.1558530330657959,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.85,0.15396761894226074,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.85,0.15383410453796387,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.95,0.15398168563842773,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.95,0.15403270721435547,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,64,128,0.95,0.1553819179534912,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.7,0.15364313125610352,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.7,0.15382122993469238,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.7,0.15478229522705078,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.85,0.15437674522399902,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.85,0.15421462059020996,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.85,0.15423178672790527,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.95,0.1540849208831787,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.95,0.15412640571594238,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,64,0.95,0.15801739692687988,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.7,0.15352129936218262,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.7,0.15480589866638184,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.7,0.15473103523254395,165,8168,0.30001836547291094
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.85,0.15493488311767578,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.85,0.1546330451965332,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.85,0.15445542335510254,165,4084,0.15000918273645547
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.95,0.15453815460205078,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.95,0.15404725074768066,165,1362,0.05002754820936639
Ohsumed,407,validation,FacebookAI/roberta-large,Surrogate,128,128,0.95,0.16480278968811035,165,1362,0.05002754820936639
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.33569884300231934,212,11878,0.2642844428622286
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.33705878257751465,212,11878,0.2642844428622286
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.33036231994628906,212,11878,0.2642844428622286
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.3313944339752197,212,5939,0.1321422214311143
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.3360140323638916,212,5939,0.1321422214311143
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.33654356002807617,212,5939,0.1321422214311143
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.34139466285705566,212,1980,0.044054823780704876
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.33696985244750977,212,1980,0.044054823780704876
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.3372678756713867,212,1980,0.044054823780704876
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.3387432098388672,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.33282971382141113,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.3335552215576172,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.85,0.33597350120544434,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.85,0.33952927589416504,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.85,0.3385183811187744,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.95,0.3388183116912842,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.95,0.33841800689697266,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,64,128,0.95,0.33774423599243164,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.7,0.33843207359313965,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.7,0.3351166248321533,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.7,0.3334503173828125,212,11968,0.26628693485226057
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.85,0.33225536346435547,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.85,0.3341960906982422,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.85,0.3390820026397705,212,5984,0.13314346742613029
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.95,0.3379404544830322,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.95,0.3376147747039795,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,64,0.95,0.33878469467163086,212,1995,0.04438857244571022
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.7,0.34256792068481445,212,12163,0.27062566749733
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.7,0.3381972312927246,212,12163,0.27062566749733
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.7,0.33670711517333984,212,12163,0.27062566749733
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.85,0.3374769687652588,212,6082,0.1353239587041652
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.85,0.34175705909729004,212,6082,0.1353239587041652
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.85,0.33745336532592773,212,6082,0.1353239587041652
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.95,0.3398609161376953,212,2028,0.04512281950872196
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.95,0.3400897979736328,212,2028,0.04512281950872196
Ohsumed,1146,test,FacebookAI/roberta-large,Grouped,128,128,0.95,0.33582520484924316,212,2028,0.04512281950872196
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.7,1.0069587230682373,612,89046,0.23774509803921567
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.7,1.0008184909820557,612,89046,0.23774509803921567
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.7,0.9974024295806885,612,89046,0.23774509803921567
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.85,0.9995684623718262,612,44523,0.11887254901960784
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.85,0.9996051788330078,612,44523,0.11887254901960784
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.85,0.9972748756408691,612,44523,0.11887254901960784
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.95,0.9988071918487549,612,14841,0.039624183006535946
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.95,0.9991903305053711,612,14841,0.039624183006535946
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,64,0.95,0.99794602394104,612,14841,0.039624183006535946
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.7,1.0320775508880615,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.7,1.0337250232696533,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.7,1.0312082767486572,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.85,1.0331592559814453,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.85,1.035839319229126,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.85,1.0328848361968994,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.95,1.0338680744171143,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.95,1.0346617698669434,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,64,128,0.95,1.0317566394805908,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.7,1.0317647457122803,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.7,1.0314509868621826,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.7,1.043128252029419,612,92963,0.2482031483617412
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.85,1.033393383026123,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.85,1.0346958637237549,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.85,1.0394344329833984,612,46482,0.12410290913751121
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.95,1.0349173545837402,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.95,1.0318772792816162,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,64,0.95,1.0368597507476807,612,15494,0.0413676363791704
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.7,1.068359375,612,96880,0.25866119868426674
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.7,1.0647919178009033,612,96880,0.25866119868426674
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.7,1.0695748329162598,612,96880,0.25866119868426674
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.85,1.0690762996673584,612,48440,0.12933059934213337
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.85,1.0666849613189697,612,48440,0.12933059934213337
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.85,1.0692977905273438,612,48440,0.12933059934213337
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.95,1.0639843940734863,612,16147,0.04311108975180486
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.95,1.066938877105713,612,16147,0.04311108975180486
Ohsumed,1146,test,FacebookAI/roberta-large,Surrogate,128,128,0.95,1.067741870880127,612,16147,0.04311108975180486
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.8709347248077393,525,54718,0.19852335600907028
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.8656656742095947,525,54718,0.19852335600907028
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.7,0.8642556667327881,525,54718,0.19852335600907028
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.8635504245758057,525,27359,0.09926167800453514
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.8641772270202637,525,27359,0.09926167800453514
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.85,0.8632497787475586,525,27359,0.09926167800453514
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.8638689517974854,525,9120,0.03308843537414966
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.8632032871246338,525,9120,0.03308843537414966
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,64,0.95,0.8625710010528564,525,9120,0.03308843537414966
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.9051785469055176,525,58483,0.21218321995464853
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.90240478515625,525,58483,0.21218321995464853
IMDb-top_1000,1,test,FacebookAI/roberta-large,Grouped,64,128,0.7,0.9065349102020264,525,58483,0.21218321995464853
