test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9579752940674394,0.957364889268719,0.0004949578415481616,25,37
0.9594126608453537,0.9590591868356091,0.0004957756967836453,40,38
0.9593797122697413,0.9601065204329692,0.0004954957809552802,23,39
0.9474406163621534,0.9569044350710737,0.0004954665912891317,26,40
0.9532716587132022,0.9578378819523572,0.0004958700186153044,14,41
0.9560270863133619,0.9704377646334139,0.000493912350483385,26,42
0.9570956516421422,0.9613255667343916,0.0004949684064646407,16,43
0.9522338589497571,0.9587498737723774,0.0004968134547652257,33,44
0.9560989585870989,0.9601065204329692,0.0004962201856924225,26,45
0.9564323628299791,0.9601367649721422,0.0004964163446056075,15,46
