test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8895522388059701,0.8181818181818182,0.0010327972582916715,10,37
0.7791044776119403,0.8303030303030303,0.0010355636255065007,4,38
0.8119402985074626,0.7818181818181819,0.0010320542463615758,5,39
0.8417910447761194,0.8181818181818182,0.0010296729073595646,8,40
0.8537313432835821,0.8242424242424242,0.0010337487975163246,5,41
0.8567164179104477,0.8606060606060606,0.0010329673539346722,10,42
0.808955223880597,0.7818181818181819,0.0010310229970448054,3,43
0.826865671641791,0.8363636363636363,0.0010240149142137214,7,44
0.7701492537313432,0.8181818181818182,0.0010019878842937413,4,45
0.7791044776119403,0.806060606060606,0.0010334484612763819,5,46
