test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6040734481451573,0.6368237072702381,0.004151889070732122,32,37
0.6088523150914927,0.6451746561683682,0.004160219096264684,30,38
0.6188032128782757,0.6147385918747669,0.004156391956179324,32,39
0.5986029626288482,0.6244963751513458,0.004160481574893322,24,40
0.6106746740987572,0.6275909182180477,0.0041643469869692435,25,41
0.6221769876877056,0.6409113819400559,0.0041686660607144765,34,42
0.6205081720887674,0.6252906925990532,0.004157830369729026,30,43
0.6221636089977973,0.6409846619562268,0.004156040313837701,30,44
0.6087943640190343,0.6385533207328264,0.004158132417703837,32,45
0.6208462159739964,0.62693908095291,0.004165722419801042,29,46
