epoch_runtime
7.576408386230469
6.955607891082764
6.94306755065918
6.944517612457275
6.937121152877808
6.9489264488220215
6.951799392700195
6.955449104309082
6.966914415359497
6.950566291809082
6.9572131633758545
6.962845325469971
6.9588258266448975
6.9739768505096436
6.967905044555664
6.970560550689697
6.981515407562256
6.984820127487183
6.969080924987793
6.976763486862183
6.981745481491089
6.990351915359497
6.977971076965332
6.963197708129883
6.965782403945923
6.96811842918396
6.977572441101074
6.9654271602630615
6.972522974014282
6.986205339431763
7.481843709945679
6.973813533782959
6.968358278274536
6.9676902294158936
