test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.4571196433827942,0.49481801856387736,0.0009364306322277521,35,37
0.45304230750699465,0.4521005010184511,0.0009342422881634732,30,38
0.47946772864992687,0.46219243151643835,0.0009331796949463494,34,39
0.4622062858205435,0.466828304616944,0.0009318049697630658,28,40
0.4748946621884641,0.47085415256980495,0.0009347434802247604,32,41
0.46527583217114377,0.5155721792513644,0.0009337056547056883,35,42
0.4813991715725512,0.4782970510147222,0.0009369340062052962,31,43
0.45705232159361897,0.45587179525141047,0.0009309868101374277,19,44
0.4534898715467567,0.4572104264081476,0.0009359006624601573,33,45
0.4727501195418798,0.47188848101230485,0.0009335717911947902,21,46
