test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9074626865671642,0.896969696969697,0.0031709870295738105,39,37
0.9283582089552239,0.9151515151515152,0.003166935337123586,50,38
0.9194029850746268,0.896969696969697,0.003167359508685212,53,39
0.9343283582089552,0.9151515151515152,0.0031634288047676655,45,40
0.9283582089552239,0.9212121212121213,0.0031614268004004635,45,41
0.9313432835820895,0.9212121212121213,0.0031681893476799353,57,42
0.9313432835820895,0.9272727272727272,0.0031528444432500583,46,43
0.9283582089552239,0.9212121212121213,0.0031470747136358003,45,44
0.9223880597014925,0.9151515151515152,0.003151064488425184,51,45
0.9223880597014925,0.9212121212121213,0.0031647532733518687,48,46
