test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6674117436988357,0.6430815487265226,0.0007204094235035502,18,37
0.6746868898358224,0.6431260665393812,0.0007206764428768304,16,38
0.6607286289671893,0.646991033897088,0.0007452448199298338,32,39
0.6587776270428691,0.6488499649362887,0.0007227118758909955,19,40
0.6719682565657309,0.6542031430971046,0.0007551125067164336,36,41
0.662815069690178,0.6511521763033522,0.0007234018921645714,25,42
0.6708536150983622,0.6530325539035883,0.0007222390487410484,29,43
0.6553229397820024,0.6499649761179609,0.0007240316993435981,19,44
0.6506380024095277,0.6596437965419468,0.000721816995372107,26,45
0.6668251909175408,0.6464533073228172,0.000723307656970556,22,46
