test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9452797849668513,0.9517641314128791,0.0007824861823613919,14,37
0.9353233748411045,0.9639046462636265,0.0007825325808605684,11,38
0.9388405577297865,0.9584606599639409,0.0007811262488855298,4,39
0.9441605073360646,0.9446881675598696,0.0007811953020509709,22,40
0.9517399325464211,0.9515247657859425,0.0007823774835299879,13,41
0.9409490286126614,0.9543689682568863,0.0007820812302019129,18,42
0.9491979481857916,0.9583689847360775,0.0007803856155653423,7,43
0.9367642418117519,0.9523004828036616,0.0007781534774382946,5,44
0.9177927980189646,0.9503423893148042,0.0007789942051733722,5,45
0.9552649947670437,0.9530229293626392,0.0007796577254949285,24,46
