test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8646595385481148,0.8783403656821378,4.560268522315167e-05,19,37
0.865222284749578,0.8776371308016878,4.521352760430863e-05,32,38
0.8610016882386043,0.8804500703234881,4.500247953175559e-05,23,39
0.8657850309510411,0.8818565400843882,4.4942975513842513e-05,28,40
0.8601575689364097,0.8790436005625879,4.538170863351731e-05,27,41
0.8635340461451885,0.8895921237693389,4.521862603199905e-05,25,42
0.867191896454699,0.879746835443038,4.4808403856645624e-05,30,43
0.8649409116488463,0.8832630098452883,4.494257300639327e-05,41,44
0.8646595385481148,0.8832630098452883,4.515261481032321e-05,22,45
0.865222284749578,0.879746835443038,4.4673899284023615e-05,28,46
