test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9443910802982276,0.96971655310253,0.0008096247298797008,42,37
0.9437794746790837,0.9533187635441165,0.0008938436695515374,31,38
0.9425510046195384,0.9627165929506059,0.0008498010378332648,22,39
0.9277322604106971,0.9690517563953324,0.0008977386383990709,25,40
0.9429887443184284,0.9564130351068034,0.0008501293126607714,27,41
0.9482527628079848,0.9699950409728503,0.0007719610204648732,35,42
0.9553139316344117,0.9617139736984344,0.0008728068514249269,35,43
0.9431026488971241,0.9652298746950876,0.0008466708818054896,18,44
0.9521914784708132,0.9708607175269183,0.0007448147398633683,22,45
0.9466440243118379,0.9663565598492572,0.0007601136102584902,37,46
