epoch_runtime
3.970102548599243
3.9669203758239746
3.9649441242218018
3.970540761947632
3.9642794132232666
3.9656097888946533
3.9678304195404053
3.9712045192718506
3.9678194522857666
4.225901365280151
3.9734911918640137
3.9771625995635986
3.979180335998535
3.9784696102142334
3.9834542274475098
3.9828362464904785
3.977571964263916
3.9786338806152344
3.982037305831909
3.9843523502349854
3.9841158390045166
3.983971118927002
3.9859745502471924
3.980590343475342
3.9868083000183105
3.981691837310791
3.9885671138763428
3.9774577617645264
3.97837233543396
