test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6235017925273271,0.6169840532256943,0.002699207675772494,28,37
0.6223462023484866,0.605816886168113,0.0027041165155849037,24,38
0.6234104934323047,0.6245457021239371,0.0026958607341757866,27,39
0.6238800610509532,0.6242291377098499,0.002691197212515507,24,40
0.6159146224632035,0.637938826391262,0.002696051386480074,29,41
0.6169384422970399,0.6307160247620484,0.002690933495501967,29,42
0.6251112049829272,0.6410048174525738,0.002694675835706856,25,43
0.6200060884192038,0.628676503999354,0.002691389162175407,23,44
0.6188617528688979,0.6150932532475312,0.0028155108887518866,27,45
0.6309399624573516,0.6340575794037656,0.0026925097236001135,27,46
