test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8736634777715251,0.8818565400843882,0.0005989991082324027,7,37
0.8770399549803038,0.8783403656821378,0.0005977039734298887,14,38
0.8770399549803038,0.8748241912798875,0.0005991665513312877,20,39
0.8750703432751828,0.8776371308016878,0.000598718225117406,12,40
0.8731007315700618,0.869198312236287,0.0005989052569121541,16,41
0.8728193584693303,0.8839662447257384,0.0005976008644383076,27,42
0.8821046707934721,0.8790436005625879,0.0006000992952603333,12,43
0.8702870005627462,0.8748241912798875,0.0005984761839712612,9,44
0.8764772087788407,0.8748241912798875,0.0005976457440188982,10,45
0.8790095666854248,0.8825597749648383,0.0005984634379020352,12,46
