test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6176126528599254,0.5924514449385015,0.0003252505902279258,8,37
0.6203538768439212,0.6087230576425542,0.00032843070368704277,9,38
0.5934828192081404,0.619699059732595,0.00032727122159396954,6,39
0.593552162972964,0.6003543379145233,0.0003239561241804713,6,40
0.6032200473637809,0.5993983606869442,0.00032496841538226637,7,41
0.6221695783701555,0.6496777958109826,0.00032446722332097916,7,42
0.6131878703395077,0.5816005691649683,0.00032664229897558765,7,43
0.6171340760284542,0.5975641398010785,0.0003250691373543429,9,44
0.5830034341440051,0.605384516889451,0.00032532406773214557,5,45
0.6178478656581734,0.6038545562743748,0.0003259811783497386,7,46
