[I 2025-01-08 09:47:53,646] A new study created in RDB with name: RTSP-GATv2-facebook-bart-large-Grouped-No_Aggregation
[I 2025-01-08 13:57:54,286] Trial 31 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6387294030289686, 'batch_size': 158, 'attention_heads': 14, 'hidden_dimension': 91, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3936571597403441, 'global_pooling': 'max', 'learning_rate': 0.0001991205363897626, 'weight_decay': 0.000362882607068997, 'beta_0': 0.8178847404125523, 'beta_1': 0.985204005358211, 'epsilon': 2.482574846146977e-06, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 23, 'plateau_patience': 10, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:05:52,127] Trial 32 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.607192059351136, 'batch_size': 161, 'attention_heads': 16, 'hidden_dimension': 138, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43455580904023644, 'global_pooling': 'max', 'learning_rate': 0.00016668133043628116, 'weight_decay': 0.0005951606530908507, 'beta_0': 0.8162156375073131, 'beta_1': 0.9844009181967761, 'epsilon': 3.3352754764015004e-06, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:12:25,525] Trial 33 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6582848127432864, 'batch_size': 142, 'attention_heads': 15, 'hidden_dimension': 102, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4106853323047204, 'global_pooling': 'max', 'learning_rate': 0.000863125180457001, 'weight_decay': 0.0003186932422172921, 'beta_0': 0.8302287823243163, 'beta_1': 0.9854431389263415, 'epsilon': 1.1303355803821574e-06, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:19:24,022] Trial 34 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5247457024713903, 'batch_size': 178, 'attention_heads': 14, 'hidden_dimension': 86, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3711554422925729, 'global_pooling': 'max', 'learning_rate': 0.0014968547240320454, 'weight_decay': 0.0001006733124317212, 'beta_0': 0.8058829584398515, 'beta_1': 0.9892177728428443, 'epsilon': 2.73398645568375e-07, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 22, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:27:37,542] Trial 35 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5996085635319922, 'batch_size': 209, 'attention_heads': 12, 'hidden_dimension': 57, 'number_of_hidden_layers': 2, 'dropout_rate': 0.39676108296421536, 'global_pooling': 'max', 'learning_rate': 2.168818690177438e-05, 'weight_decay': 0.00022045689582088856, 'beta_0': 0.8214258517769498, 'beta_1': 0.9909084714465757, 'epsilon': 1.982534508772678e-06, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:35:28,805] Trial 36 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5381191014204683, 'batch_size': 112, 'attention_heads': 13, 'hidden_dimension': 173, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4445349801282577, 'global_pooling': 'mean', 'learning_rate': 0.0003318466768881543, 'weight_decay': 0.0006983266617635191, 'beta_0': 0.8135099016157349, 'beta_1': 0.9836845256130407, 'epsilon': 5.647130366294861e-06, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 24, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:42:11,579] Trial 37 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.44517686016958813, 'batch_size': 98, 'attention_heads': 16, 'hidden_dimension': 115, 'number_of_hidden_layers': 0, 'dropout_rate': 0.33201903152446754, 'global_pooling': 'max', 'learning_rate': 0.0013014023862838139, 'weight_decay': 2.0555156922574025e-06, 'beta_0': 0.8189005312553266, 'beta_1': 0.9939346810103245, 'epsilon': 7.996951243332546e-07, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 23, 'plateau_patience': 10, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:48:42,598] Trial 38 finished with value: 0.8973277074542897 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6988388588311558, 'batch_size': 144, 'attention_heads': 6, 'hidden_dimension': 34, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4194722028594309, 'global_pooling': 'max', 'learning_rate': 0.00013177472121364323, 'weight_decay': 0.0003733999107411295, 'beta_0': 0.8367111750596493, 'beta_1': 0.9806190828204187, 'epsilon': 1.1304395382336143e-05, 'balanced_loss': True, 'epochs': 155, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 14:55:14,590] Trial 39 finished with value: 0.8952180028129395 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5791237028905953, 'batch_size': 175, 'attention_heads': 15, 'hidden_dimension': 101, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4695357316756536, 'global_pooling': 'sum', 'learning_rate': 0.0025181465521326397, 'weight_decay': 0.00017836317620890298, 'beta_0': 0.8063607908736926, 'beta_1': 0.9816507866338609, 'epsilon': 8.4306270532277e-08, 'balanced_loss': False, 'epochs': 70, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:03:14,674] Trial 40 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7416755566304996, 'batch_size': 76, 'attention_heads': 13, 'hidden_dimension': 195, 'number_of_hidden_layers': 2, 'dropout_rate': 0.37945162760234635, 'global_pooling': 'max', 'learning_rate': 0.0002648933708336877, 'weight_decay': 4.5811155956082865e-05, 'beta_0': 0.8250330249460779, 'beta_1': 0.9870268564087858, 'epsilon': 2.7910231106532117e-06, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:10:13,269] Trial 41 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6569496066166268, 'batch_size': 171, 'attention_heads': 11, 'hidden_dimension': 118, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5206489855989692, 'global_pooling': 'max', 'learning_rate': 9.04794803003181e-05, 'weight_decay': 0.0006385986182476312, 'beta_0': 0.8568260671864468, 'beta_1': 0.9826006369846281, 'epsilon': 1.0155811062736563e-05, 'balanced_loss': True, 'epochs': 114, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:17:33,762] Trial 42 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6385156385773144, 'batch_size': 207, 'attention_heads': 9, 'hidden_dimension': 139, 'number_of_hidden_layers': 0, 'dropout_rate': 0.500525851690282, 'global_pooling': 'max', 'learning_rate': 6.262828607833245e-05, 'weight_decay': 0.0004518022137881357, 'beta_0': 0.86777911806264, 'beta_1': 0.9828915680899215, 'epsilon': 4.936178889790507e-06, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:25:19,951] Trial 43 finished with value: 0.8966244725738397 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.679941958008666, 'batch_size': 193, 'attention_heads': 11, 'hidden_dimension': 109, 'number_of_hidden_layers': 0, 'dropout_rate': 0.40378478979813437, 'global_pooling': 'max', 'learning_rate': 2.841310842995232e-05, 'weight_decay': 0.0002991287556423041, 'beta_0': 0.8511909720341602, 'beta_1': 0.9853828961847629, 'epsilon': 2.6357924404792227e-05, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:32:53,463] Trial 44 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5662996454904359, 'batch_size': 44, 'attention_heads': 12, 'hidden_dimension': 152, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5950146886019126, 'global_pooling': 'max', 'learning_rate': 0.00046233629328539135, 'weight_decay': 0.0007116129197935357, 'beta_0': 0.8693243178162273, 'beta_1': 0.981500491750402, 'epsilon': 8.222854262871339e-06, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:39:17,889] Trial 45 finished with value: 0.90014064697609 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6214421506077522, 'batch_size': 233, 'attention_heads': 14, 'hidden_dimension': 82, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5346977548323111, 'global_pooling': 'mean', 'learning_rate': 0.01811890237987291, 'weight_decay': 0.00023188474481673202, 'beta_0': 0.8912609875692711, 'beta_1': 0.9843081601689461, 'epsilon': 1.722302793155209e-06, 'balanced_loss': True, 'epochs': 99, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:47:22,991] Trial 46 finished with value: 0.8966244725738397 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.794118018719684, 'batch_size': 166, 'attention_heads': 13, 'hidden_dimension': 176, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45589924280261784, 'global_pooling': 'max', 'learning_rate': 0.000148188640436611, 'weight_decay': 0.0001139252745992565, 'beta_0': 0.8756972137913778, 'beta_1': 0.9929954112608533, 'epsilon': 4.170598884044083e-06, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 4}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 15:54:46,016] Trial 47 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5890074491259596, 'batch_size': 181, 'attention_heads': 9, 'hidden_dimension': 67, 'number_of_hidden_layers': 1, 'dropout_rate': 0.49482969752574923, 'global_pooling': 'max', 'learning_rate': 6.707905237256813e-05, 'weight_decay': 0.0004095241935911351, 'beta_0': 0.8451963663347762, 'beta_1': 0.9800489206441465, 'epsilon': 3.0749510917959323e-07, 'balanced_loss': False, 'epochs': 92, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:02:19,776] Trial 48 finished with value: 0.8966244725738397 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.49894379795412475, 'batch_size': 149, 'attention_heads': 11, 'hidden_dimension': 135, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5549008885873731, 'global_pooling': 'sum', 'learning_rate': 0.0006881711352203597, 'weight_decay': 8.264273368775145e-05, 'beta_0': 0.8602901657570095, 'beta_1': 0.9858575338382715, 'epsilon': 1.1592749062614741e-08, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:09:28,535] Trial 49 finished with value: 0.8987341772151899 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5396218653790316, 'batch_size': 200, 'attention_heads': 12, 'hidden_dimension': 50, 'number_of_hidden_layers': 3, 'dropout_rate': 0.431959882277978, 'global_pooling': 'max', 'learning_rate': 0.0002591019033914721, 'weight_decay': 0.00014922824180889352, 'beta_0': 0.8033409919002663, 'beta_1': 0.9986572610339979, 'epsilon': 5.784898679508729e-07, 'balanced_loss': False, 'epochs': 172, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:18:07,822] Trial 50 finished with value: 0.8973277074542897 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7174702710076272, 'batch_size': 137, 'attention_heads': 10, 'hidden_dimension': 148, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5159658677230256, 'global_pooling': 'max', 'learning_rate': 2.9727244682934513e-05, 'weight_decay': 0.0009938500885293548, 'beta_0': 0.8133134625356558, 'beta_1': 0.9809892004587857, 'epsilon': 1.7361028031193752e-05, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 10, 'plateau_patience': 11, 'plateau_divider': 5}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:24:57,725] Trial 51 finished with value: 0.9057665260196905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.559033112675911, 'batch_size': 44, 'attention_heads': 12, 'hidden_dimension': 33, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44925881522466515, 'global_pooling': 'max', 'learning_rate': 0.004810469131500818, 'weight_decay': 0.0007744858621574832, 'beta_0': 0.8007409907903259, 'beta_1': 0.9819974770161605, 'epsilon': 5.717374876179443e-05, 'balanced_loss': False, 'epochs': 51, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:31:42,481] Trial 52 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6643012976342654, 'batch_size': 61, 'attention_heads': 14, 'hidden_dimension': 45, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44554979077975343, 'global_pooling': 'max', 'learning_rate': 0.004731626280085575, 'weight_decay': 0.0007441437771098611, 'beta_0': 0.8009493132546956, 'beta_1': 0.9823659074356502, 'epsilon': 6.287586947339106e-05, 'balanced_loss': False, 'epochs': 62, 'early_stopping_patience': 24, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:39:03,634] Trial 53 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6270360993788401, 'batch_size': 44, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46252164677388213, 'global_pooling': 'max', 'learning_rate': 0.013709578859963607, 'weight_decay': 0.00045354855161165107, 'beta_0': 0.8096497234112894, 'beta_1': 0.9833486911166104, 'epsilon': 1.4036355675404074e-06, 'balanced_loss': False, 'epochs': 50, 'early_stopping_patience': 25, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:50:37,166] Trial 54 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5684935824394507, 'batch_size': 90, 'attention_heads': 13, 'hidden_dimension': 255, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4840827085585141, 'global_pooling': 'max', 'learning_rate': 0.0025120624345519975, 'weight_decay': 0.0005082436324073839, 'beta_0': 0.8064670689424048, 'beta_1': 0.9904327656480841, 'epsilon': 4.063560866458987e-06, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 16:57:37,057] Trial 55 finished with value: 0.90014064697609 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5475786355299631, 'batch_size': 32, 'attention_heads': 15, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4086200454621987, 'global_pooling': 'max', 'learning_rate': 0.005151698263621455, 'weight_decay': 0.00028093697759376144, 'beta_0': 0.8001978545099298, 'beta_1': 0.982019975202101, 'epsilon': 2.483404396512076e-06, 'balanced_loss': False, 'epochs': 63, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 3}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 17:04:15,447] Trial 56 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5088923834948708, 'batch_size': 254, 'attention_heads': 11, 'hidden_dimension': 42, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4219484720510361, 'global_pooling': 'max', 'learning_rate': 0.0011672468016788876, 'weight_decay': 0.0007642409969795709, 'beta_0': 0.8042960064691524, 'beta_1': 0.9880297807269353, 'epsilon': 3.430385366714194e-05, 'balanced_loss': False, 'epochs': 179, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 17:11:37,910] Trial 57 finished with value: 0.8558368495077355 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5911245700345736, 'batch_size': 114, 'attention_heads': 12, 'hidden_dimension': 119, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3803174863565389, 'global_pooling': 'max', 'learning_rate': 0.03893410786980406, 'weight_decay': 0.0005747562605807463, 'beta_0': 0.8291371002082577, 'beta_1': 0.9835388893995286, 'epsilon': 1.7212263880676564e-05, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 5}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 17:18:36,017] Trial 58 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.48509062454448926, 'batch_size': 59, 'attention_heads': 14, 'hidden_dimension': 75, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4337516146168386, 'global_pooling': 'mean', 'learning_rate': 0.0003547516897727106, 'weight_decay': 0.00014083788180992675, 'beta_0': 0.8347457786330685, 'beta_1': 0.9809396533197109, 'epsilon': 1.332753455539468e-06, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 17:26:18,705] Trial 59 finished with value: 0.8945147679324894 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9029975246580153, 'batch_size': 41, 'attention_heads': 13, 'hidden_dimension': 161, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3594372408701222, 'global_pooling': 'sum', 'learning_rate': 0.0005945684353212728, 'weight_decay': 0.00018816059343519585, 'beta_0': 0.8217582928298195, 'beta_1': 0.9964380948986545, 'epsilon': 5.589026164592255e-07, 'balanced_loss': False, 'epochs': 198, 'early_stopping_patience': 25, 'plateau_patience': 11, 'plateau_divider': 10}. Best is trial 12 with value: 0.9064697609001406.
[I 2025-01-08 17:32:39,876] Trial 60 finished with value: 0.9071729957805907 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5590635890458162, 'batch_size': 75, 'attention_heads': 7, 'hidden_dimension': 97, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5780080797532176, 'global_pooling': 'max', 'learning_rate': 0.0017285728359118292, 'weight_decay': 0.00034502414166641713, 'beta_0': 0.8110248089848189, 'beta_1': 0.9846718307885131, 'epsilon': 9.219138234398903e-05, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 60 with value: 0.9071729957805907.
[I 2025-01-08 17:38:59,882] Trial 61 finished with value: 0.9071729957805907 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.557962735453249, 'batch_size': 75, 'attention_heads': 7, 'hidden_dimension': 97, 'number_of_hidden_layers': 0, 'dropout_rate': 0.575637205162096, 'global_pooling': 'max', 'learning_rate': 0.0019169117565731094, 'weight_decay': 0.0003290273759533177, 'beta_0': 0.8112473479494434, 'beta_1': 0.9848033269711262, 'epsilon': 8.923488424136916e-05, 'balanced_loss': True, 'epochs': 125, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 60 with value: 0.9071729957805907.
[I 2025-01-08 17:45:22,096] Trial 62 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5223935273619905, 'batch_size': 72, 'attention_heads': 7, 'hidden_dimension': 87, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5636950856399683, 'global_pooling': 'max', 'learning_rate': 0.0017658769487012946, 'weight_decay': 0.0003112814857675049, 'beta_0': 0.8110046126250082, 'beta_1': 0.9863038417648707, 'epsilon': 9.319168014263847e-05, 'balanced_loss': True, 'epochs': 124, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 60 with value: 0.9071729957805907.
[I 2025-01-08 17:51:43,734] Trial 63 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5658314867716676, 'batch_size': 51, 'attention_heads': 8, 'hidden_dimension': 93, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5792819587223381, 'global_pooling': 'max', 'learning_rate': 0.0035187688831693317, 'weight_decay': 0.00022814197574667582, 'beta_0': 0.8152455233083183, 'beta_1': 0.9847545617141094, 'epsilon': 4.653796529588353e-05, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 60 with value: 0.9071729957805907.
[I 2025-01-08 17:58:07,047] Trial 64 finished with value: 0.9085794655414908 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.549524027045465, 'batch_size': 80, 'attention_heads': 6, 'hidden_dimension': 97, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5443470202581402, 'global_pooling': 'max', 'learning_rate': 0.006445093739668099, 'weight_decay': 0.0003804705048183984, 'beta_0': 0.8091800153933102, 'beta_1': 0.9840215423811262, 'epsilon': 8.55461344296231e-05, 'balanced_loss': True, 'epochs': 137, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:04:38,351] Trial 65 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.556327058170107, 'batch_size': 80, 'attention_heads': 6, 'hidden_dimension': 206, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5767576545184783, 'global_pooling': 'max', 'learning_rate': 0.011607882496268476, 'weight_decay': 9.097511565508406e-05, 'beta_0': 0.8089149063204054, 'beta_1': 0.9837831108269931, 'epsilon': 5.12605281818915e-05, 'balanced_loss': True, 'epochs': 155, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:11:16,722] Trial 66 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.48550945222734476, 'batch_size': 66, 'attention_heads': 7, 'hidden_dimension': 225, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5877451216915602, 'global_pooling': 'max', 'learning_rate': 0.006158866306018602, 'weight_decay': 0.0008415261260596134, 'beta_0': 0.8039123950058017, 'beta_1': 0.9843063914455987, 'epsilon': 7.757342786442585e-05, 'balanced_loss': True, 'epochs': 147, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:17:45,474] Trial 67 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4454638737841649, 'batch_size': 53, 'attention_heads': 7, 'hidden_dimension': 98, 'number_of_hidden_layers': 0, 'dropout_rate': 0.545353569421064, 'global_pooling': 'max', 'learning_rate': 0.0020761887839794396, 'weight_decay': 0.00039783454351807854, 'beta_0': 0.8112351968230832, 'beta_1': 0.9916394808242242, 'epsilon': 3.621535267296746e-05, 'balanced_loss': True, 'epochs': 134, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:24:01,168] Trial 68 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5290019386321824, 'batch_size': 92, 'attention_heads': 6, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5655596226361409, 'global_pooling': 'max', 'learning_rate': 0.000982016326932099, 'weight_decay': 0.00013366917488069852, 'beta_0': 0.8200618034169093, 'beta_1': 0.9894010340138057, 'epsilon': 9.449622938638055e-05, 'balanced_loss': True, 'epochs': 160, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:30:13,219] Trial 69 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.509843844401638, 'batch_size': 78, 'attention_heads': 5, 'hidden_dimension': 132, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5727818950683746, 'global_pooling': 'max', 'learning_rate': 0.0033086661066468797, 'weight_decay': 4.4308134838156154e-05, 'beta_0': 0.8066329199321508, 'beta_1': 0.9857200786635625, 'epsilon': 7.180608177845002e-05, 'balanced_loss': True, 'epochs': 142, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:36:47,184] Trial 70 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5831288092183461, 'batch_size': 63, 'attention_heads': 4, 'hidden_dimension': 105, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5991881873161008, 'global_pooling': 'max', 'learning_rate': 0.010864840757175394, 'weight_decay': 2.6152743911203468e-05, 'beta_0': 0.8150946650495133, 'beta_1': 0.9828808206304325, 'epsilon': 5.6632554469152025e-05, 'balanced_loss': True, 'epochs': 134, 'early_stopping_patience': 21, 'plateau_patience': 22, 'plateau_divider': 3}. Best is trial 64 with value: 0.9085794655414908.
