test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9283582089552239,0.9515151515151515,0.001013486776778947,39,37
0.9343283582089552,0.9454545454545454,0.0010137807077436306,34,38
0.9373134328358209,0.9454545454545454,0.0010094194269891995,31,39
0.9223880597014925,0.9454545454545454,0.0010117253260825997,35,40
0.9343283582089552,0.9393939393939394,0.0010077021015224173,40,41
0.9373134328358209,0.9454545454545454,0.0010151208336673565,35,42
0.9253731343283582,0.9454545454545454,0.0010126875407660185,35,43
0.9283582089552239,0.9272727272727272,0.0010121366870937062,35,44
0.9313432835820895,0.9515151515151515,0.0010103545971770784,33,45
0.9313432835820895,0.9333333333333333,0.001013327356594712,28,46
