test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6122931913235901,0.6084073704592801,0.002762335348683597,19,37
0.6031541289910749,0.6240744132959969,0.002700382372308656,23,38
0.5926247503711899,0.620987962674731,0.0026929560139307197,24,39
0.6122751701521433,0.6299546933241919,0.002695307058182914,23,40
0.5925485539305894,0.6392190846660584,0.002690807180241904,21,41
0.6013045022415593,0.6374671873716409,0.0026931636497993855,24,42
0.6124558616567408,0.6433804227645679,0.002696486236493009,23,43
0.62574697000174,0.6167249313876314,0.002691349121063557,27,44
0.6218535449748984,0.6228550725841114,0.0026915773966805995,20,45
0.6007429125152859,0.6286873030086018,0.0026945633785635595,14,46
