split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,154,512,393216,262144,37748736,38141952
train,155,512,393216,262144,37748736,38141952
train,156,512,393216,262144,37748736,38141952
train,157,512,393216,262144,37748736,38141952
train,158,512,393216,262144,37748736,38141952
train,159,512,393216,262144,37748736,38141952
train,160,512,393216,262144,37748736,38141952
train,161,512,393216,262144,37748736,38141952
train,162,512,393216,262144,37748736,38141952
train,163,512,393216,262144,37748736,38141952
train,164,512,393216,262144,37748736,38141952
train,165,512,393216,262144,37748736,38141952
train,166,512,393216,262144,37748736,38141952
train,167,512,393216,262144,37748736,38141952
train,168,512,393216,262144,37748736,38141952
train,169,512,393216,262144,37748736,38141952
train,170,512,393216,262144,37748736,38141952
train,171,512,393216,262144,37748736,38141952
train,172,512,393216,262144,37748736,38141952
train,173,512,393216,262144,37748736,38141952
train,174,512,393216,262144,37748736,38141952
train,175,512,393216,262144,37748736,38141952
train,176,512,393216,262144,37748736,38141952
train,177,512,393216,262144,37748736,38141952
train,178,512,393216,262144,37748736,38141952
train,179,512,393216,262144,37748736,38141952
train,180,512,393216,262144,37748736,38141952
train,181,512,393216,262144,37748736,38141952
train,182,512,393216,262144,37748736,38141952
train,183,512,393216,262144,37748736,38141952
train,184,512,393216,262144,37748736,38141952
train,185,512,393216,262144,37748736,38141952
train,186,512,393216,262144,37748736,38141952
train,187,512,393216,262144,37748736,38141952
train,188,512,393216,262144,37748736,38141952
train,189,512,393216,262144,37748736,38141952
train,190,512,393216,262144,37748736,38141952
train,191,512,393216,262144,37748736,38141952
train,192,512,393216,262144,37748736,38141952
train,193,512,393216,262144,37748736,38141952
train,194,512,393216,262144,37748736,38141952
train,195,512,393216,262144,37748736,38141952
train,196,512,393216,262144,37748736,38141952
train,197,512,393216,262144,37748736,38141952
train,198,512,393216,262144,37748736,38141952
train,199,512,393216,262144,37748736,38141952
train,200,512,393216,262144,37748736,38141952
train,201,512,393216,262144,37748736,38141952
train,202,512,393216,262144,37748736,38141952
train,203,512,393216,262144,37748736,38141952
train,204,512,393216,262144,37748736,38141952
train,205,512,393216,262144,37748736,38141952
train,206,512,393216,262144,37748736,38141952
train,207,512,393216,262144,37748736,38141952
train,208,512,393216,262144,37748736,38141952
train,209,512,393216,262144,37748736,38141952
train,210,512,393216,262144,37748736,38141952
train,211,512,393216,262144,37748736,38141952
train,212,512,393216,262144,37748736,38141952
train,213,512,393216,262144,37748736,38141952
train,214,512,393216,262144,37748736,38141952
train,215,512,393216,262144,37748736,38141952
train,216,512,393216,262144,37748736,38141952
train,217,512,393216,262144,37748736,38141952
train,218,512,393216,262144,37748736,38141952
train,219,512,393216,262144,37748736,38141952
train,220,512,393216,262144,37748736,38141952
train,221,512,393216,262144,37748736,38141952
train,222,512,393216,262144,37748736,38141952
train,223,512,393216,262144,37748736,38141952
train,224,512,393216,262144,37748736,38141952
train,225,512,393216,262144,37748736,38141952
train,226,512,393216,262144,37748736,38141952
train,227,512,393216,262144,37748736,38141952
train,228,512,393216,262144,37748736,38141952
train,229,512,393216,262144,37748736,38141952
train,230,512,393216,262144,37748736,38141952
train,231,512,393216,262144,37748736,38141952
train,232,512,393216,262144,37748736,38141952
train,233,512,393216,262144,37748736,38141952
train,234,512,393216,262144,37748736,38141952
train,235,512,393216,262144,37748736,38141952
train,236,512,393216,262144,37748736,38141952
train,237,512,393216,262144,37748736,38141952
train,238,512,393216,262144,37748736,38141952
train,239,512,393216,262144,37748736,38141952
train,240,512,393216,262144,37748736,38141952
train,241,512,393216,262144,37748736,38141952
train,242,512,393216,262144,37748736,38141952
train,243,512,393216,262144,37748736,38141952
train,244,512,393216,262144,37748736,38141952
train,245,512,393216,262144,37748736,38141952
train,246,512,393216,262144,37748736,38141952
train,247,512,393216,262144,37748736,38141952
train,248,512,393216,262144,37748736,38141952
train,249,512,393216,262144,37748736,38141952
train,250,512,393216,262144,37748736,38141952
train,251,512,393216,262144,37748736,38141952
train,252,512,393216,262144,37748736,38141952
train,253,512,393216,262144,37748736,38141952
train,254,512,393216,262144,37748736,38141952
train,255,512,393216,262144,37748736,38141952
train,256,512,393216,262144,37748736,38141952
train,257,512,393216,262144,37748736,38141952
train,258,512,393216,262144,37748736,38141952
train,259,512,393216,262144,37748736,38141952
train,260,512,393216,262144,37748736,38141952
train,261,512,393216,262144,37748736,38141952
train,262,512,393216,262144,37748736,38141952
train,263,512,393216,262144,37748736,38141952
train,264,512,393216,262144,37748736,38141952
train,265,512,393216,262144,37748736,38141952
train,266,512,393216,262144,37748736,38141952
train,267,512,393216,262144,37748736,38141952
train,268,512,393216,262144,37748736,38141952
train,269,512,393216,262144,37748736,38141952
train,270,512,393216,262144,37748736,38141952
train,271,512,393216,262144,37748736,38141952
train,272,512,393216,262144,37748736,38141952
train,273,512,393216,262144,37748736,38141952
train,274,512,393216,262144,37748736,38141952
train,275,512,393216,262144,37748736,38141952
train,276,512,393216,262144,37748736,38141952
train,277,512,393216,262144,37748736,38141952
train,278,512,393216,262144,37748736,38141952
train,279,512,393216,262144,37748736,38141952
train,280,512,393216,262144,37748736,38141952
train,281,512,393216,262144,37748736,38141952
train,282,512,393216,262144,37748736,38141952
train,283,512,393216,262144,37748736,38141952
train,284,512,393216,262144,37748736,38141952
train,285,512,393216,262144,37748736,38141952
train,286,512,393216,262144,37748736,38141952
train,287,512,393216,262144,37748736,38141952
train,288,512,393216,262144,37748736,38141952
train,289,512,393216,262144,37748736,38141952
train,290,512,393216,262144,37748736,38141952
train,291,512,393216,262144,37748736,38141952
train,292,512,393216,262144,37748736,38141952
train,293,512,393216,262144,37748736,38141952
train,294,512,393216,262144,37748736,38141952
train,295,512,393216,262144,37748736,38141952
train,296,512,393216,262144,37748736,38141952
train,297,512,393216,262144,37748736,38141952
train,298,512,393216,262144,37748736,38141952
train,299,512,393216,262144,37748736,38141952
train,300,512,393216,262144,37748736,38141952
train,301,512,393216,262144,37748736,38141952
train,302,512,393216,262144,37748736,38141952
train,303,512,393216,262144,37748736,38141952
train,304,512,393216,262144,37748736,38141952
train,305,512,393216,262144,37748736,38141952
train,306,512,393216,262144,37748736,38141952
train,307,512,393216,262144,37748736,38141952
train,308,512,393216,262144,37748736,38141952
train,309,512,393216,262144,37748736,38141952
train,310,512,393216,262144,37748736,38141952
train,311,512,393216,262144,37748736,38141952
train,312,512,393216,262144,37748736,38141952
train,313,512,393216,262144,37748736,38141952
train,314,512,393216,262144,37748736,38141952
train,315,512,393216,262144,37748736,38141952
train,316,512,393216,262144,37748736,38141952
train,317,512,393216,262144,37748736,38141952
train,318,512,393216,262144,37748736,38141952
train,319,512,393216,262144,37748736,38141952
train,320,512,393216,262144,37748736,38141952
train,321,512,393216,262144,37748736,38141952
train,322,512,393216,262144,37748736,38141952
train,323,512,393216,262144,37748736,38141952
train,324,512,393216,262144,37748736,38141952
train,325,512,393216,262144,37748736,38141952
train,326,512,393216,262144,37748736,38141952
train,327,512,393216,262144,37748736,38141952
train,328,512,393216,262144,37748736,38141952
train,329,512,393216,262144,37748736,38141952
train,330,512,393216,262144,37748736,38141952
train,331,512,393216,262144,37748736,38141952
train,332,512,393216,262144,37748736,38141952
train,333,512,393216,262144,37748736,38141952
train,334,512,393216,262144,37748736,38141952
train,335,512,393216,262144,37748736,38141952
train,336,512,393216,262144,37748736,38141952
train,337,512,393216,262144,37748736,38141952
train,338,512,393216,262144,37748736,38141952
train,339,512,393216,262144,37748736,38141952
train,340,512,393216,262144,37748736,38141952
train,341,512,393216,262144,37748736,38141952
train,342,512,393216,262144,37748736,38141952
train,343,512,393216,262144,37748736,38141952
train,344,512,393216,262144,37748736,38141952
train,345,512,393216,262144,37748736,38141952
train,346,512,393216,262144,37748736,38141952
train,347,512,393216,262144,37748736,38141952
train,348,512,393216,262144,37748736,38141952
train,349,512,393216,262144,37748736,38141952
train,350,512,393216,262144,37748736,38141952
train,351,512,393216,262144,37748736,38141952
train,352,512,393216,262144,37748736,38141952
train,353,512,393216,262144,37748736,38141952
train,354,512,393216,262144,37748736,38141952
train,355,512,393216,262144,37748736,38141952
train,356,512,393216,262144,37748736,38141952
train,357,512,393216,262144,37748736,38141952
train,358,512,393216,262144,37748736,38141952
train,359,512,393216,262144,37748736,38141952
train,360,512,393216,262144,37748736,38141952
train,361,512,393216,262144,37748736,38141952
train,362,512,393216,262144,37748736,38141952
train,363,512,393216,262144,37748736,38141952
train,364,512,393216,262144,37748736,38141952
train,365,512,393216,262144,37748736,38141952
train,366,512,393216,262144,37748736,38141952
train,367,512,393216,262144,37748736,38141952
train,368,512,393216,262144,37748736,38141952
train,369,512,393216,262144,37748736,38141952
train,370,512,393216,262144,37748736,38141952
train,371,512,393216,262144,37748736,38141952
train,372,512,393216,262144,37748736,38141952
train,373,512,393216,262144,37748736,38141952
train,374,512,393216,262144,37748736,38141952
train,375,512,393216,262144,37748736,38141952
train,376,512,393216,262144,37748736,38141952
train,377,512,393216,262144,37748736,38141952
train,378,512,393216,262144,37748736,38141952
train,379,512,393216,262144,37748736,38141952
train,380,512,393216,262144,37748736,38141952
train,381,512,393216,262144,37748736,38141952
train,382,512,393216,262144,37748736,38141952
train,383,512,393216,262144,37748736,38141952
train,384,512,393216,262144,37748736,38141952
train,385,512,393216,262144,37748736,38141952
train,386,512,393216,262144,37748736,38141952
train,387,512,393216,262144,37748736,38141952
train,388,512,393216,262144,37748736,38141952
train,389,512,393216,262144,37748736,38141952
train,390,512,393216,262144,37748736,38141952
train,391,512,393216,262144,37748736,38141952
train,392,512,393216,262144,37748736,38141952
train,393,512,393216,262144,37748736,38141952
train,394,512,393216,262144,37748736,38141952
train,395,512,393216,262144,37748736,38141952
train,396,512,393216,262144,37748736,38141952
train,397,512,393216,262144,37748736,38141952
train,398,512,393216,262144,37748736,38141952
train,399,512,393216,262144,37748736,38141952
train,400,512,393216,262144,37748736,38141952
train,401,512,393216,262144,37748736,38141952
train,402,512,393216,262144,37748736,38141952
train,403,512,393216,262144,37748736,38141952
train,404,512,393216,262144,37748736,38141952
train,405,512,393216,262144,37748736,38141952
train,406,512,393216,262144,37748736,38141952
train,407,512,393216,262144,37748736,38141952
train,408,512,393216,262144,37748736,38141952
train,409,512,393216,262144,37748736,38141952
train,410,512,393216,262144,37748736,38141952
train,411,512,393216,262144,37748736,38141952
train,412,512,393216,262144,37748736,38141952
train,413,512,393216,262144,37748736,38141952
train,414,512,393216,262144,37748736,38141952
train,415,512,393216,262144,37748736,38141952
train,416,512,393216,262144,37748736,38141952
train,417,512,393216,262144,37748736,38141952
train,418,512,393216,262144,37748736,38141952
train,419,512,393216,262144,37748736,38141952
train,420,512,393216,262144,37748736,38141952
train,421,512,393216,262144,37748736,38141952
train,422,512,393216,262144,37748736,38141952
train,423,512,393216,262144,37748736,38141952
train,424,512,393216,262144,37748736,38141952
train,425,512,393216,262144,37748736,38141952
train,426,512,393216,262144,37748736,38141952
train,427,512,393216,262144,37748736,38141952
train,428,512,393216,262144,37748736,38141952
train,429,512,393216,262144,37748736,38141952
train,430,512,393216,262144,37748736,38141952
train,431,512,393216,262144,37748736,38141952
train,432,512,393216,262144,37748736,38141952
train,433,512,393216,262144,37748736,38141952
train,434,512,393216,262144,37748736,38141952
train,435,512,393216,262144,37748736,38141952
train,436,512,393216,262144,37748736,38141952
train,437,512,393216,262144,37748736,38141952
train,438,512,393216,262144,37748736,38141952
train,439,512,393216,262144,37748736,38141952
train,440,512,393216,262144,37748736,38141952
train,441,512,393216,262144,37748736,38141952
train,442,512,393216,262144,37748736,38141952
train,443,512,393216,262144,37748736,38141952
train,444,512,393216,262144,37748736,38141952
train,445,512,393216,262144,37748736,38141952
train,446,512,393216,262144,37748736,38141952
train,447,512,393216,262144,37748736,38141952
train,448,512,393216,262144,37748736,38141952
train,449,512,393216,262144,37748736,38141952
train,450,512,393216,262144,37748736,38141952
train,451,512,393216,262144,37748736,38141952
train,452,512,393216,262144,37748736,38141952
train,453,512,393216,262144,37748736,38141952
train,454,512,393216,262144,37748736,38141952
train,455,512,393216,262144,37748736,38141952
train,456,512,393216,262144,37748736,38141952
train,457,512,393216,262144,37748736,38141952
train,458,512,393216,262144,37748736,38141952
train,459,512,393216,262144,37748736,38141952
train,460,512,393216,262144,37748736,38141952
train,461,512,393216,262144,37748736,38141952
train,462,512,393216,262144,37748736,38141952
train,463,512,393216,262144,37748736,38141952
train,464,512,393216,262144,37748736,38141952
train,465,512,393216,262144,37748736,38141952
train,466,512,393216,262144,37748736,38141952
train,467,512,393216,262144,37748736,38141952
train,468,512,393216,262144,37748736,38141952
train,469,512,393216,262144,37748736,38141952
train,470,512,393216,262144,37748736,38141952
train,471,512,393216,262144,37748736,38141952
train,472,512,393216,262144,37748736,38141952
train,473,512,393216,262144,37748736,38141952
train,474,512,393216,262144,37748736,38141952
train,475,512,393216,262144,37748736,38141952
train,476,512,393216,262144,37748736,38141952
train,477,512,393216,262144,37748736,38141952
train,478,512,393216,262144,37748736,38141952
train,479,512,393216,262144,37748736,38141952
train,480,512,393216,262144,37748736,38141952
train,481,512,393216,262144,37748736,38141952
train,482,512,393216,262144,37748736,38141952
train,483,512,393216,262144,37748736,38141952
train,484,512,393216,262144,37748736,38141952
train,485,512,393216,262144,37748736,38141952
train,486,512,393216,262144,37748736,38141952
train,487,512,393216,262144,37748736,38141952
train,488,512,393216,262144,37748736,38141952
train,489,512,393216,262144,37748736,38141952
train,490,512,393216,262144,37748736,38141952
train,491,512,393216,262144,37748736,38141952
train,492,512,393216,262144,37748736,38141952
train,493,512,393216,262144,37748736,38141952
train,494,512,393216,262144,37748736,38141952
train,495,512,393216,262144,37748736,38141952
train,496,512,393216,262144,37748736,38141952
train,497,512,393216,262144,37748736,38141952
train,498,512,393216,262144,37748736,38141952
train,499,512,393216,262144,37748736,38141952
validation,0,512,393216,262144,37748736,38141952
validation,1,512,393216,262144,37748736,38141952
validation,2,512,393216,262144,37748736,38141952
validation,3,512,393216,262144,37748736,38141952
validation,4,512,393216,262144,37748736,38141952
validation,5,512,393216,262144,37748736,38141952
validation,6,512,393216,262144,37748736,38141952
validation,7,512,393216,262144,37748736,38141952
validation,8,512,393216,262144,37748736,38141952
validation,9,512,393216,262144,37748736,38141952
validation,10,512,393216,262144,37748736,38141952
validation,11,512,393216,262144,37748736,38141952
validation,12,512,393216,262144,37748736,38141952
validation,13,512,393216,262144,37748736,38141952
validation,14,512,393216,262144,37748736,38141952
validation,15,512,393216,262144,37748736,38141952
validation,16,512,393216,262144,37748736,38141952
validation,17,512,393216,262144,37748736,38141952
validation,18,512,393216,262144,37748736,38141952
validation,19,512,393216,262144,37748736,38141952
validation,20,512,393216,262144,37748736,38141952
validation,21,512,393216,262144,37748736,38141952
validation,22,512,393216,262144,37748736,38141952
validation,23,512,393216,262144,37748736,38141952
validation,24,512,393216,262144,37748736,38141952
validation,25,512,393216,262144,37748736,38141952
validation,26,512,393216,262144,37748736,38141952
validation,27,512,393216,262144,37748736,38141952
validation,28,512,393216,262144,37748736,38141952
validation,29,512,393216,262144,37748736,38141952
validation,30,512,393216,262144,37748736,38141952
validation,31,512,393216,262144,37748736,38141952
validation,32,512,393216,262144,37748736,38141952
validation,33,512,393216,262144,37748736,38141952
validation,34,512,393216,262144,37748736,38141952
validation,35,512,393216,262144,37748736,38141952
validation,36,512,393216,262144,37748736,38141952
validation,37,512,393216,262144,37748736,38141952
validation,38,512,393216,262144,37748736,38141952
validation,39,512,393216,262144,37748736,38141952
validation,40,512,393216,262144,37748736,38141952
validation,41,512,393216,262144,37748736,38141952
validation,42,512,393216,262144,37748736,38141952
validation,43,512,393216,262144,37748736,38141952
validation,44,512,393216,262144,37748736,38141952
validation,45,512,393216,262144,37748736,38141952
validation,46,512,393216,262144,37748736,38141952
validation,47,512,393216,262144,37748736,38141952
validation,48,512,393216,262144,37748736,38141952
validation,49,512,393216,262144,37748736,38141952
validation,50,512,393216,262144,37748736,38141952
validation,51,512,393216,262144,37748736,38141952
validation,52,512,393216,262144,37748736,38141952
validation,53,512,393216,262144,37748736,38141952
validation,54,512,393216,262144,37748736,38141952
validation,55,512,393216,262144,37748736,38141952
validation,56,512,393216,262144,37748736,38141952
validation,57,512,393216,262144,37748736,38141952
validation,58,512,393216,262144,37748736,38141952
validation,59,512,393216,262144,37748736,38141952
validation,60,512,393216,262144,37748736,38141952
validation,61,512,393216,262144,37748736,38141952
validation,62,512,393216,262144,37748736,38141952
validation,63,512,393216,262144,37748736,38141952
validation,64,512,393216,262144,37748736,38141952
validation,65,512,393216,262144,37748736,38141952
validation,66,512,393216,262144,37748736,38141952
validation,67,512,393216,262144,37748736,38141952
validation,68,512,393216,262144,37748736,38141952
validation,69,512,393216,262144,37748736,38141952
validation,70,512,393216,262144,37748736,38141952
validation,71,512,393216,262144,37748736,38141952
validation,72,512,393216,262144,37748736,38141952
validation,73,512,393216,262144,37748736,38141952
validation,74,512,393216,262144,37748736,38141952
validation,75,512,393216,262144,37748736,38141952
validation,76,512,393216,262144,37748736,38141952
validation,77,512,393216,262144,37748736,38141952
validation,78,512,393216,262144,37748736,38141952
validation,79,512,393216,262144,37748736,38141952
validation,80,512,393216,262144,37748736,38141952
validation,81,512,393216,262144,37748736,38141952
validation,82,512,393216,262144,37748736,38141952
validation,83,512,393216,262144,37748736,38141952
validation,84,512,393216,262144,37748736,38141952
validation,85,512,393216,262144,37748736,38141952
validation,86,512,393216,262144,37748736,38141952
validation,87,512,393216,262144,37748736,38141952
validation,88,512,393216,262144,37748736,38141952
validation,89,512,393216,262144,37748736,38141952
validation,90,512,393216,262144,37748736,38141952
validation,91,512,393216,262144,37748736,38141952
validation,92,512,393216,262144,37748736,38141952
validation,93,512,393216,262144,37748736,38141952
validation,94,512,393216,262144,37748736,38141952
validation,95,512,393216,262144,37748736,38141952
validation,96,512,393216,262144,37748736,38141952
validation,97,512,393216,262144,37748736,38141952
validation,98,512,393216,262144,37748736,38141952
validation,99,512,393216,262144,37748736,38141952
validation,100,512,393216,262144,37748736,38141952
validation,101,512,393216,262144,37748736,38141952
validation,102,512,393216,262144,37748736,38141952
validation,103,512,393216,262144,37748736,38141952
validation,104,512,393216,262144,37748736,38141952
validation,105,512,393216,262144,37748736,38141952
validation,106,512,393216,262144,37748736,38141952
validation,107,512,393216,262144,37748736,38141952
validation,108,512,393216,262144,37748736,38141952
validation,109,512,393216,262144,37748736,38141952
validation,110,512,393216,262144,37748736,38141952
validation,111,512,393216,262144,37748736,38141952
validation,112,512,393216,262144,37748736,38141952
validation,113,512,393216,262144,37748736,38141952
validation,114,512,393216,262144,37748736,38141952
validation,115,512,393216,262144,37748736,38141952
validation,116,512,393216,262144,37748736,38141952
validation,117,512,393216,262144,37748736,38141952
validation,118,512,393216,262144,37748736,38141952
validation,119,512,393216,262144,37748736,38141952
validation,120,512,393216,262144,37748736,38141952
validation,121,512,393216,262144,37748736,38141952
validation,122,512,393216,262144,37748736,38141952
validation,123,512,393216,262144,37748736,38141952
validation,124,512,393216,262144,37748736,38141952
validation,125,512,393216,262144,37748736,38141952
validation,126,512,393216,262144,37748736,38141952
validation,127,512,393216,262144,37748736,38141952
validation,128,512,393216,262144,37748736,38141952
validation,129,512,393216,262144,37748736,38141952
validation,130,512,393216,262144,37748736,38141952
validation,131,512,393216,262144,37748736,38141952
validation,132,512,393216,262144,37748736,38141952
validation,133,512,393216,262144,37748736,38141952
validation,134,512,393216,262144,37748736,38141952
validation,135,512,393216,262144,37748736,38141952
validation,136,512,393216,262144,37748736,38141952
validation,137,512,393216,262144,37748736,38141952
validation,138,512,393216,262144,37748736,38141952
validation,139,512,393216,262144,37748736,38141952
validation,140,512,393216,262144,37748736,38141952
validation,141,512,393216,262144,37748736,38141952
validation,142,512,393216,262144,37748736,38141952
validation,143,512,393216,262144,37748736,38141952
validation,144,512,393216,262144,37748736,38141952
validation,145,512,393216,262144,37748736,38141952
validation,146,512,393216,262144,37748736,38141952
validation,147,512,393216,262144,37748736,38141952
validation,148,512,393216,262144,37748736,38141952
validation,149,512,393216,262144,37748736,38141952
validation,150,512,393216,262144,37748736,38141952
validation,151,512,393216,262144,37748736,38141952
validation,152,512,393216,262144,37748736,38141952
validation,153,512,393216,262144,37748736,38141952
validation,154,512,393216,262144,37748736,38141952
validation,155,512,393216,262144,37748736,38141952
validation,156,512,393216,262144,37748736,38141952
validation,157,512,393216,262144,37748736,38141952
validation,158,512,393216,262144,37748736,38141952
validation,159,512,393216,262144,37748736,38141952
validation,160,512,393216,262144,37748736,38141952
validation,161,512,393216,262144,37748736,38141952
validation,162,512,393216,262144,37748736,38141952
validation,163,512,393216,262144,37748736,38141952
validation,164,512,393216,262144,37748736,38141952
test,0,512,393216,262144,37748736,38141952
test,1,512,393216,262144,37748736,38141952
test,2,512,393216,262144,37748736,38141952
test,3,512,393216,262144,37748736,38141952
test,4,512,393216,262144,37748736,38141952
test,5,512,393216,262144,37748736,38141952
test,6,512,393216,262144,37748736,38141952
test,7,512,393216,262144,37748736,38141952
test,8,512,393216,262144,37748736,38141952
test,9,512,393216,262144,37748736,38141952
test,10,512,393216,262144,37748736,38141952
test,11,512,393216,262144,37748736,38141952
test,12,512,393216,262144,37748736,38141952
test,13,512,393216,262144,37748736,38141952
test,14,512,393216,262144,37748736,38141952
test,15,512,393216,262144,37748736,38141952
test,16,512,393216,262144,37748736,38141952
test,17,512,393216,262144,37748736,38141952
test,18,512,393216,262144,37748736,38141952
test,19,512,393216,262144,37748736,38141952
test,20,512,393216,262144,37748736,38141952
test,21,512,393216,262144,37748736,38141952
