test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9323144117223567,0.9454098922977,0.0009622317898376939,69,37
0.9179577334611067,0.9575811269545094,0.0009542682389790416,68,38
0.9320129563407262,0.9538531656211886,0.0009559584077823756,69,39
0.9342074757694299,0.9588312226001348,0.0009600601004595733,63,40
0.9399315553055837,0.9480882925025356,0.0009617881722622345,54,41
0.9324147932837262,0.96353123845949,0.0009609735845266928,71,42
0.9256815033762372,0.9483317611089137,0.0009564325220239603,40,43
0.931747567879211,0.9594043046785377,0.0009556328558714873,46,44
0.9282014759547844,0.9380151392877807,0.0009548051981361776,37,45
0.9312868895356181,0.955719277523259,0.0009594477709704417,52,46
