test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9164179104477612,0.9151515151515152,0.0017779862702782473,11,37
0.9014925373134328,0.9272727272727272,0.001824865768204874,26,38
0.9134328358208955,0.9151515151515152,0.0017645665069124592,11,39
0.9164179104477612,0.9090909090909091,0.001768176947067033,10,40
0.9134328358208955,0.9151515151515152,0.001766522962655594,20,41
0.9164179104477612,0.9272727272727272,0.0017681356686264722,15,42
0.9194029850746268,0.9151515151515152,0.001767758469083416,15,43
0.9134328358208955,0.9151515151515152,0.0017670282677038393,10,44
0.9104477611940298,0.9030303030303031,0.0017691818635855148,10,45
0.9134328358208955,0.9151515151515152,0.0017641572809931057,14,46
