test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9491529053455274,0.9534493560854689,0.0004036028998363176,9,37
0.9537965506602261,0.9368949354215707,0.0004055491317184399,17,38
0.9388516368586839,0.943798650882384,0.0004044216264051191,33,39
0.9465414672172996,0.9585401983526372,0.0004043984271555309,31,40
0.953087361537571,0.9465178625111864,0.0004042566176580479,16,41
0.9500268588525407,0.9523638073941181,0.00040411589732721224,29,42
0.9394874375907786,0.9492970572234813,0.0004034115332563809,9,43
0.9447699073970093,0.9367434944834088,0.0004037623538334874,14,44
0.935014046125626,0.9488823460842115,0.0004060293452932498,22,45
0.9468215766365753,0.9575898843643731,0.000406457932368976,25,46
