test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.947888392980865,0.9553493896266291,0.0005073120409955495,38,37
0.9405705594466393,0.9436100368081788,0.0005078068494034336,34,38
0.9391632100399021,0.9480383267953829,0.0005039323568888699,42,39
0.9338679415511195,0.9371264097672827,0.0005078509606526506,27,40
0.9214041650717496,0.9489854148177299,0.000506855353420322,27,41
0.9297662983473267,0.9615319188722242,0.000505619258192262,53,42
0.9425013544370153,0.9504432134846826,0.0005079082508183005,31,43
0.9345958906889722,0.9512417008070488,0.0005070817911663029,33,44
0.9392087675025578,0.9450358337771328,0.0005088334978852113,31,45
0.9262686603395469,0.9461074907835353,0.0005072108574140121,27,46
