[I 2024-12-04 04:45:18,780] Using an existing study with name 'Ohsumed-GATv2-facebook-bart-base-Grouped-No_Aggregation' instead of creating a new one.
[I 2024-12-04 04:57:23,513] Trial 157 finished with value: 0.6012014297997589 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8208691581520539, 'batch_size': 35, 'attention_heads': 5, 'hidden_dimension': 204, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46539983001989255, 'global_pooling': 'max', 'learning_rate': 0.0009863151245366303, 'weight_decay': 3.601488873809982e-06, 'beta_0': 0.8281884666133987, 'beta_1': 0.9814295019400541, 'epsilon': 7.72764324618687e-08, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 05:08:48,047] Trial 158 finished with value: 0.6005298808327906 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8268357649865345, 'batch_size': 36, 'attention_heads': 4, 'hidden_dimension': 208, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4746046012753156, 'global_pooling': 'max', 'learning_rate': 0.0011171711326316584, 'weight_decay': 5.304748503302373e-06, 'beta_0': 0.8261887333949801, 'beta_1': 0.9834141998695786, 'epsilon': 5.970920853556977e-08, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 05:20:34,048] Trial 159 finished with value: 0.6077527828691522 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8182809487277495, 'batch_size': 32, 'attention_heads': 4, 'hidden_dimension': 200, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4477900625987228, 'global_pooling': 'max', 'learning_rate': 0.000697785355015443, 'weight_decay': 6.569375128982931e-06, 'beta_0': 0.829339805373007, 'beta_1': 0.9840742227571635, 'epsilon': 1.1558892900645857e-07, 'balanced_loss': False, 'epochs': 149, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 05:32:49,667] Trial 160 finished with value: 0.5766654390386884 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8176499934849971, 'batch_size': 32, 'attention_heads': 5, 'hidden_dimension': 202, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4500803080629927, 'global_pooling': 'max', 'learning_rate': 0.0013777512481558854, 'weight_decay': 4.2161313927911446e-06, 'beta_0': 0.8296550921776513, 'beta_1': 0.9840061716346044, 'epsilon': 1.2965477640337688e-07, 'balanced_loss': True, 'epochs': 157, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 05:43:23,149] Trial 161 finished with value: 0.5352852539508587 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8125963066754304, 'batch_size': 34, 'attention_heads': 4, 'hidden_dimension': 210, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4355268747322145, 'global_pooling': 'max', 'learning_rate': 0.0006103675351274431, 'weight_decay': 4.990928346511801e-06, 'beta_0': 0.8219237273114224, 'beta_1': 0.9843043638914708, 'epsilon': 9.16883241563444e-08, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 05:55:33,296] Trial 162 finished with value: 0.601491814363889 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8218838870907644, 'batch_size': 37, 'attention_heads': 4, 'hidden_dimension': 214, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44361418113196044, 'global_pooling': 'max', 'learning_rate': 0.0009112686251191125, 'weight_decay': 7.871314486391015e-06, 'beta_0': 0.8243933261566168, 'beta_1': 0.9825805539447812, 'epsilon': 4.0586892197273904e-08, 'balanced_loss': False, 'epochs': 165, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 06:07:15,924] Trial 163 finished with value: 0.5882723564146327 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8296670610085667, 'batch_size': 38, 'attention_heads': 4, 'hidden_dimension': 193, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4552655271200154, 'global_pooling': 'max', 'learning_rate': 0.000726792642741488, 'weight_decay': 6.615272164359186e-06, 'beta_0': 0.8288212574672259, 'beta_1': 0.98285076281433, 'epsilon': 7.072855607938672e-08, 'balanced_loss': False, 'epochs': 149, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 06:19:09,663] Trial 164 finished with value: 0.5865786574023474 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8290633901573593, 'batch_size': 32, 'attention_heads': 4, 'hidden_dimension': 202, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4602928131703245, 'global_pooling': 'max', 'learning_rate': 0.0006488895714188606, 'weight_decay': 1.0215664409206173e-05, 'beta_0': 0.8340854865563373, 'beta_1': 0.9818991216161883, 'epsilon': 5.3615785914739946e-08, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 23, 'plateau_patience': 17, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 06:30:53,910] Trial 165 finished with value: 0.6153790194013717 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8240602240857797, 'batch_size': 36, 'attention_heads': 4, 'hidden_dimension': 194, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4707837641888948, 'global_pooling': 'max', 'learning_rate': 0.0008298112940115704, 'weight_decay': 9.535448803684667e-06, 'beta_0': 0.826653784592693, 'beta_1': 0.9834966463946919, 'epsilon': 1.4017461272851934e-07, 'balanced_loss': False, 'epochs': 144, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 98 with value: 0.6201891324552249.
[I 2024-12-04 06:42:39,331] Trial 166 finished with value: 0.6234886877638626 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8227869563210223, 'batch_size': 35, 'attention_heads': 4, 'hidden_dimension': 194, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4707849639483434, 'global_pooling': 'max', 'learning_rate': 0.0008586510440993031, 'weight_decay': 9.772003894429246e-06, 'beta_0': 0.8265905992622435, 'beta_1': 0.9836026319716449, 'epsilon': 1.6599565025288375e-07, 'balanced_loss': False, 'epochs': 144, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 166 with value: 0.6234886877638626.
[I 2024-12-04 06:54:06,209] Trial 167 finished with value: 0.5880433940242997 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8228217737494913, 'batch_size': 35, 'attention_heads': 4, 'hidden_dimension': 194, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4716659359277403, 'global_pooling': 'max', 'learning_rate': 0.0021239414464691523, 'weight_decay': 9.1592041048166e-06, 'beta_0': 0.8259438971066091, 'beta_1': 0.9835275158518898, 'epsilon': 1.590819174778646e-07, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 166 with value: 0.6234886877638626.
